"year","scenario","total_deaths_lci","total_deaths_uci","total_deaths","total_vials_lci","total_vials_uci","total_vials","total_cost_lci","total_cost_uci","total_cost","total_deaths_averted_lci","total_deaths_averted_uci","total_deaths_averted","total_YLL_lci","total_YLL_uci","total_YLL","total_YLL_averted_lci","total_YLL_averted_uci","total_YLL_averted","vaccinated_lci","vaccinated_uci","vaccinated","fully_vaccinated_lci","fully_vaccinated_uci","fully_vaccinated","RIG_lci","RIG_uci","RIG","cost_per_death_averted_lci","cost_per_death_averted_uci","cost_per_death_averted","cost_per_YLL_averted_lci","cost_per_YLL_averted_uci","cost_per_YLL_averted","deaths_averted_per_100k_vaccinated_lci","deaths_averted_per_100k_vaccinated_uci","deaths_averted_per_100k_vaccinated"
2034,"a3",0,0,0,21613066.6327125,29595782.7400622,25624173.2663315,5890211179.97759,6710576312.02018,6302423261.53917,0,0,0,0,0,0,0,0,0,5657870.84625982,7747587.10472832,6707898.76081977,5148662.47009643,7050304.26530277,6104187.87234599,973861.019412471,1333553.43040136,1154597.0742061,Inf,Inf,Inf,Inf,Inf,Inf,0,0,0
2034,"a4",0,0,0,23663212.7746514,32403143.7144814,28054800.1114286,6063848447.60712,6948345941.64616,6508285368.3305,0,0,0,0,0,0,0,0,0,5990686.77839275,8203327.52265351,7102481.040868,5840919.60893293,7998244.33458718,6924919.0148463,1031146.96173085,1411997.74983674,1222514.5491594,Inf,Inf,Inf,Inf,Inf,Inf,0,0,0
2034,"a5",215.691239774728,413.604495193408,309.961703829169,10909776.0563733,14723706.5254637,12791781.268274,3217793226.33192,3609741972.94911,3411202516.27826,1128.9444947694,2174.22155172044,1616.35739727267,2959.5991314062,5675.25832759174,4253.12771339303,15490.7688861864,29833.4982110405,22178.786463495,2855962.31842233,3854373.43598526,3348633.8398623,2598925.70976432,3507479.82674659,3047256.79427469,491582.514058443,663434.027668963,576383.599686298,1479974.85526979,3197448.58110712,2110425.90087693,107858.394733646,233025.358487404,153804.74138623,2.9289961481919e-09,7.6129210028286e-09,4.82691591427965e-09
2034,"a6",148.516827922368,286.002459500406,213.535444252825,11944642.4023428,16120350.0763854,14005168.5890711,3305441302.24224,3728030793.96219,3513970438.35444,1196.64707177143,2303.76108937184,1712.78365684901,2037.86799768651,3924.37185488613,2930.0184652615,16419.7472178908,31610.9700430735,23501.8957116265,3023960.10185893,4081101.28516086,3545612.30103067,2948361.09931246,3979073.75303184,3456971.9935049,520499.132532469,702459.558708314,610288.517314904,1434802.12314182,3115397.08064758,2051613.71332737,104566.27233325,227045.565591909,149518.595498493,2.93216705040503e-09,7.61835808599339e-09,4.83071331953335e-09
2034,"a7",0,0,0,2161306.66327125,2959578.27400622,2562417.32663315,3891199136.80856,3973235650.01282,3932420344.96472,0,0,0,0,0,0,0,0,0,565787.084625982,774758.710472832,670789.876081977,514866.247009643,705030.426530277,610418.787234599,97386.1019412471,133355.343040136,115459.70742061,Inf,Inf,Inf,Inf,Inf,Inf,0,0,0
2034,"a8",0,0,0,2366321.27746514,3240314.37144814,2805480.01114286,3908562863.57151,3997012612.97541,3953006555.64385,0,0,0,0,0,0,0,0,0,599068.677839275,820332.752265352,710248.1040868,584091.960893293,799824.433458718,692491.90148463,103114.696173085,141199.774983674,122251.45491594,Inf,Inf,Inf,Inf,Inf,Inf,0,0,0
2035,"a1",216.003993332529,414.204224127831,310.411150110604,21817123.9993329,29447682.6217897,25583232.3905597,4213437785.33508,4974436647.60641,4589033379.67065,1130.58147088242,2177.37418567284,1618.70112494192,2876.29436309632,5515.51504511072,4133.41358893719,15054.7453384999,28993.7653465552,21554.5131799513,5711289.00506096,7708817.44025909,6697181.25407321,5197272.99460547,7015023.87063577,6094434.94120662,983055.619996118,1326880.2019046,1152752.32335735,1935100.45864398,4399892.24635342,2835009.69324112,145322.200651517,330423.167961876,212903.596632333,1.46660817906777e-09,3.8124041415929e-09,2.41698867558263e-09
2035,"a2",148.732178190532,286.417164737587,213.845071894525,23886626.3682255,32240995.2942601,28009975.715565,4383534222.21716,5204024465.34784,4788492147.64088,1198.38221701664,2307.10155641064,1715.267203158,1980.50748571989,3813.91132505829,2847.54631327234,15957.5754246982,30721.206119458,22840.3804556161,6047247.18182925,8162277.2896861,7091133.0925481,5896066.00228352,7958220.35744394,6913854.7652344,1040882.42117236,1404931.97848722,1220561.28355484,1900017.88609471,4342541.46252536,2791688.74611764,142687.569139441,326116.238015292,209650.279554054,1.46819591455307e-09,3.81512692807235e-09,2.41889015587725e-09
2035,"a3",0,0,0,21644405.5674642,29638696.608787,25661328.3034999,5724417538.126,6521691589.49208,6125026953.92402,0,0,0,0,0,0,0,0,0,5666074.75588069,7758821.1017767,6717625.21034028,5156128.02785143,7060527.2026168,6113038.94140966,975273.117355963,1335487.08214331,1156271.23932982,Inf,Inf,Inf,Inf,Inf,Inf,0,0,0
2035,"a4",0,0,0,23697524.4201833,32450128.2550779,28095479.5561879,5893167381.85284,6752768641.03829,6325094593.92187,0,0,0,0,0,0,0,0,0,5999373.27093249,8215222.34305768,7112779.63447795,5849388.93915918,8009841.78448124,6934960.143616,1032642.12425926,1414045.1457988,1224287.19458452,Inf,Inf,Inf,Inf,Inf,Inf,0,0,0
2035,"a5",216.003993332529,414.204224127831,310.411150110604,10925595.2258831,14745055.892113,12810329.3443291,3127220980.63119,3508137420.08254,3315186317.21877,1130.58147088242,2177.37418567284,1618.70112494192,2876.29436309632,5515.51504511072,4133.41358893719,15054.7453384999,28993.7653465552,21554.5131799513,2860103.46227305,3859962.27542225,3353489.3571542,2602694.15066848,3512565.67063425,3051675.31501033,492295.308443749,664396.006657055,577219.355600167,1436234.9848769,3102949.6860093,2048053.38436873,107858.394494551,233025.357865808,153804.741009059,2.92899616683105e-09,7.6129210512629e-09,4.82691594499517e-09
2035,"a6",148.732178190532,286.417164737587,213.845071894525,11961962.1275067,16143724.5754425,14025476.0760979,3212401998.01897,3623096727.68662,3415061597.60967,1198.38221701664,2307.10155641064,1715.267203158,1980.50748571989,3813.91132505829,2847.54631327234,15957.5754246982,30721.206119458,22840.3804556161,3028344.84240676,4087018.87985885,3550753.4369868,2952636.22134659,3984843.40786238,3461984.60106213,521253.855999263,703478.124695705,611173.435341354,1392397.30868926,3023323.17372522,1990979.35955527,104566.27208996,227045.564959637,149518.59511473,2.93216706906436e-09,7.61835813446227e-09,4.83071335027303e-09
2035,"a7",0,0,0,2164440.55674642,2963869.6608787,2566132.83034999,3781672328.54021,3861399733.67682,3821733270.12001,0,0,0,0,0,0,0,0,0,566607.475588069,775882.11017767,671762.521034028,515612.802785142,706052.72026168,611303.894140966,97527.3117355963,133548.708214331,115627.123932982,Inf,Inf,Inf,Inf,Inf,Inf,0,0,0
2035,"a8",0,0,0,2369752.44201833,3245012.82550779,2809547.95561879,3798547312.91289,3884507438.83144,3841740034.1198,0,0,0,0,0,0,0,0,0,599937.327093249,821522.234305769,711277.963447795,584938.893915918,800984.178448124,693496.0143616,103264.212425926,141404.51457988,122428.719458452,Inf,Inf,Inf,Inf,Inf,Inf,0,0,0
