"year","region","variable","scenario","total_deaths_lci","total_deaths_uci","total_deaths","total_vials_lci","total_vials_uci","total_vials","total_cost_lci","total_cost_uci","total_cost","total_deaths_averted_lci","total_deaths_averted_uci","total_deaths_averted","total_YLL_lci","total_YLL_uci","total_YLL","total_YLL_averted_lci","total_YLL_averted_uci","total_YLL_averted","vaccinated_lci","vaccinated_uci","vaccinated","fully_vaccinated_lci","fully_vaccinated_uci","fully_vaccinated","RIG_lci","RIG_uci","RIG","cost_per_death_averted_lci","cost_per_death_averted_uci","cost_per_death_averted","cost_per_YLL_averted_lci","cost_per_YLL_averted_uci","cost_per_YLL_averted","deaths_averted_per_100k_vaccinated_lci","deaths_averted_per_100k_vaccinated_uci","deaths_averted_per_100k_vaccinated"
2027,"Shandong","non_suspect_bite_incidence","a2",7.83342730774877,12.8805893312617,10.3880708352125,1975728.94121664,2680437.87911146,2330311.16677152,430161646.996469,517852184.452362,474284126.873196,96.3303305982863,158.396790191261,127.743604881022,132.603211795882,218.040896793608,175.84787641416,1630.66697741055,2681.31972026379,2162.42669116895,554980.039667597,752931.988514456,654581.788418967,432884.430940726,587286.951041275,510573.794966794,107884.789831143,146365.460975279,127246.772177917,2715721.99460013,5375795.77726036,3712781.76559159,160429.076676522,317570.780316345,219329.57487535,0.00000000127940281549662,0.00000000285409886608051,0.00000000195153007830489
2027,"Shandong","non_suspect_bite_incidence","a3",0.803537605876363,0.803573222368328,0.803554788919355,1911286.91446976,2616546.21673129,2261929.12507623,563309910.54475,652151356.90491,607480276.033457,9.81127978239635,9.81131539888832,9.81129821584533,13.6021773295297,13.6027802407513,13.6024682017878,166.084034466857,166.084637378078,166.08434650582,552395.061985481,756227.230269158,653736.741351511,403248.395249401,552045.878096485,477227.821186603,107382.285679606,147006.036200943,127082.500098286,57414310.6854537,66469550.4938119,61916401.1396954,3391703.88927918,3926634.84481437,3657661.23547453,0.000000000129739837309274,0.000000000177614104000557,0.000000000150080263127965
2027,"Shandong","non_suspect_bite_incidence","a7",0.803537605876363,0.803573222368328,0.803554788919355,955746.33077804,1308375.9819088,1131067.43608127,442940555.275297,487361278.455377,465025738.019651,9.81127978239635,9.81131539888832,9.81129821584533,13.6021773295297,13.6027802407513,13.6024682017878,166.084034466857,166.084637378078,166.08434650582,276227.263230647,378143.347372486,326898.102913662,201645.902158373,276044.643581915,238635.615126973,53696.9226084585,73508.797869127,63547.0298177984,45145888.9320269,49673568.5113998,47396962.9491671,2666956.81351298,2934425.8165443,2799937.18735772,0.00000000025945927253698,0.000000000355189972348818,0.000000000300133225870589
2027,"Shandong","p_prevent","a2",7.72205752931153,12.9356857873842,10.401731894857,2325873.20209308,2327273.13863254,2326583.10601555,473731888.229785,473906089.493523,473820225.205742,95.1716220378116,160.143394405524,128.026617046742,130.717959053042,218.973562248125,176.079129008232,1611.05251357269,2710.88600325188,2167.21748333149,653335.16912727,653728.40972824,653534.580341446,509601.431919271,509908.159588028,509756.972666328,127004.436867327,127080.880480712,127043.201210895,2958173.1421914,4979489.46698881,3700950.91267429,174751.68179758,294159.306106406,218630.676824079,0.00000000145582814853304,0.00000000245116751665833,0.00000000195898764805763
2027,"Shandong","p_prevent","a3",0.777969570986515,0.830557525869101,0.803388887580829,2258752.24632837,2258752.24632837,2258752.24632837,607080084.923654,607080084.923654,607080084.923654,9.78429547889558,9.83688343377817,9.81146411718385,13.169365047944,14.0595669283278,13.5996598460751,165.62724777928,166.517449659664,166.087154861533,652818.568302996,652818.568302996,652818.568302996,476557.554861187,476557.554861187,476557.554861187,126904.012766693,126904.012766693,126904.012766693,61714677.1139979,62046376.8937791,61874566.0864632,3645744.55208408,3665339.44784658,3655189.86359769,0.000000000149877714176082,0.000000000150683266552132,0.000000000150293888586668
2027,"Shandong","p_prevent","a7",0.777969570986515,0.830557525869101,0.803388887580829,1129478.99670734,1129478.99670734,1129478.99670734,464825642.464749,464825642.464749,464825642.464749,9.78429547889558,9.83688343377817,9.81146411718385,13.169365047944,14.0595669283278,13.5996598460751,165.62724777928,166.517449659664,166.087154861533,326439.016389405,326439.016389405,326439.016389405,238300.481964266,238300.481964266,238300.481964266,63457.786152002,63457.786152002,63457.786152002,47253344.5774724,47507318.5869502,47375767.4607046,2791453.04840293,2806456.35725464,2798685.08104841,0.00000000029972812646954,0.000000000301339084481368,0.000000000300560399479941
2027,"Shandong","p_transmission","a2",7.06602048160197,13.8358169411735,10.34674475317,2325905.19771757,2327289.9542163,2326569.36885467,473735869.608985,473908181.942617,473818515.820553,86.8907183807349,170.143139178209,127.235419728116,119.612651482584,234.210862262632,175.148314013886,1470.87448186817,2880.16034791649,2153.82420073725,653344.156662238,653733.133206827,653530.72158839,509608.442196545,509911.843901325,509753.962838945,127006.183990199,127081.798696608,127042.451092454,2784337.18748302,5454071.39881226,3723951.37166236,164482.463607169,322194.849244173,219989.410304874,0.00000000132914661911812,0.00000000260418858029472,0.00000000194689270947926
2027,"Shandong","p_transmission","a3",0.638941474934482,0.983463598119385,0.805236530736249,2258752.24632837,2258752.24632837,2258752.24632837,607080084.923654,607080084.923654,607080084.923654,7.80140625782925,12.008014940773,9.8318321194664,10.815915996578,16.6479405082325,13.6309365027716,132.061163737275,203.270073989752,166.431941685285,652818.568302996,652818.568302996,652818.568302996,476557.554861187,476557.554861187,476557.554861187,126904.012766693,126904.012766693,126904.012766693,50556239.9712152,77816750.5780651,61746384.3510585,2986568.91793261,4596961.49680606,3647617.63142567,0.000000000119503436890728,0.000000000183941075266713,0.000000000150605889550971
2027,"Shandong","p_transmission","a7",0.638941474934482,0.983463598119385,0.805236530736249,1129478.99670734,1129478.99670734,1129478.99670734,464825642.464749,464825642.464749,464825642.464749,7.80140625782925,12.008014940773,9.8318321194664,10.815915996578,16.6479405082325,13.6309365027716,132.061163737275,203.270073989752,166.431941685285,326439.016389405,326439.016389405,326439.016389405,238300.481964266,238300.481964266,238300.481964266,63457.786152002,63457.786152002,63457.786152002,38709615.5990316,59582289.0261951,47277621.9952357,2286739.18074229,3519775.453361,2792887.21718883,0.000000000238985104909244,0.000000000367848643632989,0.000000000301184344574122
2027,"Shandong","suspect_bite_incidence","a2",7.81599742570415,12.9206474073986,10.3981668273253,2325895.15765615,2327248.76617226,2326579.866551,473734620.272792,473903056.703635,473819822.1026,96.1168684677778,158.885597327853,127.86774711049,132.308161079314,218.718994559175,176.01878002095,1627.05351895996,2689.59418222207,2164.52815425788,653341.336420266,653721.563531532,653533.670379495,509606.242407807,509902.819554595,509756.262896006,127005.635752081,127079.549621149,127043.024319751,2981608.32850861,4930487.89726754,3705546.02556008,176136.096443146,291264.578073966,218902.129395056,0.0000000014703028602657,0.00000000243189261831198,0.00000000195655943841792
2027,"Shandong","suspect_bite_incidence","a3",0,4.12034787672471,0.79843214025672,2258546.49924205,2259601.51362072,2258750.93475669,607054166.983013,607187067.042652,607079919.705096,0,50.3096185754556,9.74875458149641,0,69.7486988395966,13.5157526890396,0,851.634507507598,165.025616212395,652759.103827182,653064.021277665,652818.189236037,476514.145793843,476736.735532695,476557.278142307,126892.453229381,126951.72735225,126903.93907835,12066363.9314327,Inf,62272561.5492837,712810.673629964,Inf,3678701.12312598,0,0.000000000770722587865662,0.000000000149333378607372
2027,"Shandong","suspect_bite_incidence","a7",0,4.12034787672471,0.79843214025672,225854.649924205,1130328.26399969,851224.756429042,350996170.556984,464932624.583748,429773982.624317,0,50.3096185754556,9.74875458149641,0,69.7486988395966,13.5157526890396,0,851.634507507598,165.025616212395,65275.9103827182,326684.469364073,246018.715730937,47651.4145793843,238479.662635774,179593.662483584,12689.2453229381,63505.5007375597,47824.5622257997,6976720.96302124,Inf,44085014.0427217,412144.138668374,Inf,2604286.48889987,0,0.00000000770722587865662,0.000000000396260689050923
2027,"Tianjin","non_suspect_bite_incidence","a2",1.275718928419,2.09767809517873,1.691754061542,251144.793330042,340738.252459466,296224.806440112,55185600.1871162,67705526.5907643,61485149.8629274,10.0782895264378,16.5718174598752,13.3648092335386,21.5951997269222,35.5092147800255,28.6377869246696,170.603939771354,280.525513819577,226.237706661733,63580.9603367194,86262.8487239154,74993.6218835727,61991.4363283015,84106.2775058175,73118.7813364834,8170.91637479249,11085.8112152078,9637.58033550169,3330087.38001944,6717958.08337876,4600525.81286625,196722.214089266,396857.931191414,271772.335258238,0.00000000116832329044609,0.00000000260641194661299,0.0000000017821261192435
2027,"Tianjin","non_suspect_bite_incidence","a3",0.206903223085234,0.206908068499251,0.206905560737057,228417.354070792,312703.495807597,270322.904224207,67284771.74198,79139596.6496862,73178776.9662447,0.950127095995112,0.950131941409129,0.950129603757306,3.50243014125917,3.50251216378084,3.50246971271718,16.0836246503007,16.0837066728223,16.0836671013643,58568.5523258441,80180.3835404094,69313.5651856942,55640.1247095519,76171.364363389,65847.8869264095,7526.76179649888,10304.1414495451,8907.62488914393,70816240.155226,83293695.1101259,77019784.1187747,4183412.01507209,4920507.55786612,4549881.34888947,0.000000000118498696818564,0.000000000162225614886826,0.000000000137077006674215
2027,"Tianjin","non_suspect_bite_incidence","a7",0.206903223085234,0.206908068499251,0.206905560737057,114219.882567687,156362.95343609,135172.657644395,51222925.7293879,57150338.183241,54169928.3415202,0.950127095995112,0.950131941409129,0.950129603757306,3.50243014125917,3.50251216378084,3.50246971271718,16.0836246503007,16.0837066728223,16.0836671013643,29287.1493763301,40093.0649836127,34659.6558062551,27822.7919075136,38088.4117344321,32926.6730159423,3763.75014065093,5152.43996717404,4454.18168697345,53911381.6691814,60150203.5087051,57013199.1754642,3184771.19555671,3553324.54131679,3368008.55178886,0.000000000236980409550494,0.000000000324419399512138,0.000000000274131286550698
2027,"Tianjin","p_prevent","a2",1.25967484505465,2.12094043903908,1.69449961099339,295668.528848603,295830.740772801,295750.786063851,61407414.7852403,61430082.5265295,61418909.5337529,9.95981170219599,16.7268013837075,13.3944015180597,21.3236076254253,35.9029966316463,28.6842632192844,168.598362977974,283.149060993693,226.738640903888,74852.7921135704,74893.8584234939,74873.6167250255,72981.4723107312,73021.5119629066,73001.7763068999,9619.48202009917,9624.75953372005,9622.15823256648,3671198.89670319,6167795.57318187,4585416.48545788,216873.100584317,364357.526618184,270879.763982478,0.00000000132985693511441,0.00000000223462624591595,0.0000000017889347548484
2027,"Tianjin","p_prevent","a3",0.204362465741618,0.209455553189849,0.20687923061462,269943.232730951,269943.232730951,269943.232730951,73125376.2649875,73125376.2649875,73125376.2649875,0.947579611304514,0.952672698752746,0.950155933879743,3.45942054010742,3.54563564456428,3.50202399991933,16.0405011695172,16.1267162739741,16.0841128141622,69216.2135207565,69216.2135207565,69216.2135207565,65755.4028447187,65755.4028447187,65755.4028447187,8895.11403197947,8895.11403197947,8895.11403197947,76758131.4765548,77170694.0426011,76961447.7556298,4534424.4310294,4558796.23037915,4546435.17549815,0.000000000136901393922734,0.000000000137637216815834,0.000000000137273607663443
2027,"Tianjin","p_prevent","a7",0.204362465741618,0.209455553189849,0.20687923061462,134982.821897766,134982.821897766,134982.821897766,54143227.9908916,54143227.9908916,54143227.9908916,0.947579611304514,0.952672698752746,0.950155933879743,3.45942054010742,3.54563564456428,3.50202399991933,16.0405011695172,16.1267162739741,16.0841128141622,34610.9799737863,34610.9799737863,34610.9799737863,32880.430975097,32880.430975097,32880.430975097,4447.92625839122,4447.92625839122,4447.92625839122,56832979.5340801,57138447.6248425,56983518.241906,3357362.22247985,3375407.50246528,3366255.17468505,0.000000000273780058242267,0.00000000027525158186052,0.000000000274524423925406
2027,"Tianjin","p_transmission","a2",1.15073814205825,2.2532417652546,1.68502389584162,295672.236210807,295832.689209835,295749.194326485,61407932.8576798,61430354.8040875,61418687.1019497,9.09068967198126,17.8007450079527,13.3116418366599,19.4795416588608,38.142575821164,28.523859578091,153.885981267988,301.328635306172,225.337696064588,74853.7306862802,74894.3516986925,74873.2137535406,72982.3874191232,73021.9929062252,73001.3834097021,9619.60263795524,9624.82292550237,9622.10644589501,3449739.48170401,6757502.12807552,4613907.72495128,203790.565059589,399193.963595089,272562.860873244,0.00000000121380177086705,0.00000000237807051762823,0.00000000177789107336539
2027,"Tianjin","p_transmission","a3",0.164519776804303,0.253230380549826,0.207338589277581,269943.232730951,269943.232730951,269943.232730951,73125376.2649875,73125376.2649875,73125376.2649875,0.755490997059861,1.16286059136708,0.952118114446966,2.78496882030324,4.28665007869342,3.50979996204699,12.7888507491367,19.6847488625574,16.1173283448763,69216.2135207565,69216.2135207565,69216.2135207565,65755.4028447187,65755.4028447187,65755.4028447187,8895.11403197947,8895.11403197947,8895.11403197947,62884043.7175879,96791856.619826,76802841.1133235,3714823.93682351,5717900.51345493,4537065.6165998,0.000000000109149425926529,0.000000000168004074799376,0.000000000137557093347998
2027,"Tianjin","p_transmission","a7",0.164519776804303,0.253230380549826,0.207338589277581,134982.821897766,134982.821897766,134982.821897766,54143227.9908916,54143227.9908916,54143227.9908916,0.755490997059861,1.16286059136708,0.952118114446966,2.78496882030324,4.28665007869342,3.50979996204699,12.7888507491367,19.6847488625574,16.1173283448763,34610.9799737863,34610.9799737863,34610.9799737863,32880.430975097,32880.430975097,32880.430975097,4447.92625839122,4447.92625839122,4447.92625839122,46560377.3941982,71666278.2238311,56866083.2824723,2750516.57346151,4233627.32531274,3359317.79959697,0.00000000021828072988169,0.00000000033598025604817,0.000000000275091348227667
2027,"Tianjin","suspect_bite_incidence","a2",1.27288180211633,2.10419559857858,1.69339823329685,295671.072859729,295827.91671359,295750.410704138,61407770.2892287,61429687.888195,61418857.080415,10.0559590712766,16.6229470711486,13.3777972326408,21.5471732315933,35.6195422075687,28.6656192446583,170.225932807236,281.391029054016,226.457565776792,74853.43616702,74893.1434717949,74873.5216972501,72982.1002628445,73020.814885,73001.6836548188,9619.56478869607,9624.6676538473,9622.146020357,3694156.63939701,6108784.59754876,4591103.90240911,218229.310634636,360871.501040667,271215.743531186,0.00000000134270757042849,0.00000000222073266403668,0.00000000178671938081579
2027,"Tianjin","suspect_bite_incidence","a3",0,1.06094659253602,0.205586570874386,269920.821666368,270035.739431665,269943.089867603,73122224.1543185,73138387.3094743,73125356.1712931,0,4.8720007102426,0.944072865584944,0,17.959562294656,3.4801420283914,0,82.4725776686442,15.9811394460853,69210.4670939405,69239.9331876065,69216.1768891289,65749.9437392435,65777.9365282261,65755.3680446724,8894.37554717649,8898.16229380568,8895.10932437573,15008664.5103706,Inf,77457322.2438555,886624.696612572,Inf,4575728.55915512,0,0.000000000703939868463791,0.000000000136394829650469
2027,"Tianjin","suspect_bite_incidence","a7",0,1.06094659253602,0.205586570874386,26992.0821666368,135075.328598481,101728.433805122,38954357.2609459,54156239.0353785,49466006.56246,0,4.8720007102426,0.944072865584944,0,17.959562294656,3.4801420283914,0,82.4725776686442,15.9811394460853,6921.04670939405,34634.6996406362,26084.2137961851,6574.99437392435,32902.9646586044,24780.0031063759,889.437554717649,4450.97452021744,3352.13448337534,7995556.56448295,Inf,52396386.3020372,472331.026410445,Inf,3095274.07162303,0,0.00000000703939868463791,0.000000000361932651281603
2028,"China","non_suspect_bite_incidence","a2",162.670421195346,267.480674288607,215.720052688672,23471549.5760042,31839780.2759004,27682104.4366593,5335493263.78859,6350563513.05791,5846235513.28468,1286.46887918785,2115.35177072204,1705.98519232328,2672.28012948515,4394.0581555658,3543.75679423101,21133.5607161572,34750.0944685171,28025.1953436992,5957246.08528026,8081162.50657371,7025914.83163941,5778528.70272185,7838727.6313765,6815137.38669022,1025390.98242886,1390970.096444,1209335.59039593,2522272.34147794,4936429.95629016,3426896.98573705,153538.957099022,300496.617600399,208606.414392008,0.00000000159193541540756,0.00000000355088868319349,0.00000000242813246844498
2028,"China","non_suspect_bite_incidence","a3",10.1732892094626,10.1735332877477,10.173406964116,21383665.6113758,29274576.9623487,25306884.4770219,6985615450.91566,7956475611.00011,7468309619.7556,52.5831822837712,52.5834263620564,52.5833086074029,167.122445532404,167.126455146117,167.124379955505,863.814036562154,863.818046175866,863.816111752766,5597818.22287325,7663501.82260438,6624838.86833033,5094014.58281466,6973786.65856999,6028603.3701806,963524.461612058,1319080.25121578,1140300.39021136,132848236.302007,151312173.692001,142028141.962603,8086906.12779054,9210866.31408035,8645716.97395372,0.0000000000686150842016779,0.0000000000939355732331486,0.0000000000793729623504875
2028,"China","non_suspect_bite_incidence","a7",10.1732892094626,10.1735332877477,10.173406964116,10692440.3925238,14637896.0680103,12654049.8253469,5670218006.20939,6155648086.25162,5911565090.62936,52.5831822837712,52.5834263620564,52.5833086074029,167.122445532404,167.126455146117,167.124379955505,863.814036562154,863.818046175866,863.816111752766,2799068.16558216,3831909.96544772,3312578.4883107,2547152.03067976,3487038.06855743,3014446.42436273,481789.608000829,659567.502802689,570177.572300479,107832798.250305,117064959.154278,112422843.81088,6564134.69400358,7126126.48753677,6843545.76188006,0.00000000013722447228122,0.000000000187860470883245,0.000000000158738302482362
2028,"China","p_prevent","a2",160.714790854859,270.473589285671,216.075266474666,27627375.8434711,27648026.9260594,27637847.9499698,5839596909.65126,5842101895.50817,5840867181.00673,1271.41107189029,2135.27611900487,1709.75733376034,2640.15387038347,4443.22448351357,3549.59209443529,20886.1974958546,35077.4031434311,28087.1624704442,7012024.32575409,7017265.71727396,7014682.22080452,6801663.59598147,6806747.74575574,6804241.75418039,1206944.68707042,1207846.86158578,1207402.17725598,2734820.50292061,4594974.84698031,3416196.59449605,166477.458031121,279711.129642803,207955.046621495,0.00000000181183258995101,0.00000000304516359300456,0.00000000243739813143559
2028,"China","p_prevent","a3",10.0481431912197,10.3051364288527,10.1721086975932,25271339.4392013,25271339.4392013,25271339.4392013,7463936327.5497,7463936327.5497,7463936327.5497,52.4515791426662,52.7085723802992,52.5846068739257,165.066600251024,169.288375281127,167.103052588143,861.652116427144,865.873891457246,863.837439120127,6615533.88460768,6615533.88460768,6615533.88460768,6020135.83499299,6020135.83499299,6020135.83499299,1138698.7698881,1138698.7698881,1138698.7698881,141607635.921087,142301460.690975,141941468.640145,8620119.39751188,8662354.77781804,8640440.88567426,0.0000000000792854818032222,0.0000000000796739511877279,0.0000000000794865656969485
2028,"China","p_prevent","a7",10.0481431912197,10.3051364288527,10.1721086975932,12636277.3064366,12636277.3064366,12636277.3064366,5909378444.52641,5909378444.52641,5909378444.52641,52.4515791426662,52.7085723802992,52.5846068739257,165.066600251024,169.288375281127,167.103052588143,861.652116427144,865.873891457246,863.837439120127,3307925.99644937,3307925.99644937,3307925.99644937,3010212.65676893,3010212.65676893,3010212.65676893,569376.762138848,569376.762138848,569376.762138848,112114181.387602,112663499.195194,112378484.804392,6824756.47184726,6858195.24128804,6840845.48424468,0.000000000158563339080034,0.000000000159340240491701,0.000000000158965487530158
2028,"China","p_transmission","a2",146.733591723131,287.316994654623,214.861871947586,27627847.8250682,27648274.9801671,27637645.3070386,5839654161.237,5842131984.58601,5840842600.32557,1160.40437601492,2272.22138141451,1699.19850365321,2410.47670872403,4719.92074549881,3529.65896793254,19062.6269570452,37327.0813632037,27913.7065238833,7012144.11803761,7017328.67516932,7014630.78858849,6801779.79449648,6806808.81491424,6804191.86493083,1206965.30631722,1207857.69821352,1207393.32448579,2570019.89726973,5034565.62672501,3437410.39541171,156445.506800154,306470.456446029,209246.399983752,0.00000000165362694228787,0.00000000324040884380797,0.00000000242236342134713
2028,"China","p_transmission","a3",8.08932635155347,12.4511664632404,10.1946986848748,25271339.4392013,25271339.4392013,25271339.4392013,7463936327.5497,7463936327.5497,7463936327.5497,41.8113648546278,64.3565409211949,52.6933593500171,132.887994703215,204.542439148618,167.474151240833,686.859225338211,1057.22173854571,865.623978300119,6615533.88460768,6615533.88460768,6615533.88460768,6020135.83499299,6020135.83499299,6020135.83499299,1138698.7698881,1138698.7698881,1138698.7698881,115977897.828433,178514534.34971,141648519.274892,7059953.51345773,10866762.8710591,8622608.10081429,0.0000000000632017998606432,0.0000000000972809482102915,0.0000000000796509552654826
2028,"China","p_transmission","a7",8.08932635155347,12.4511664632404,10.1946986848748,12636277.3064366,12636277.3064366,12636277.3064366,5909378444.52641,5909378444.52641,5909378444.52641,41.8113648546278,64.3565409211949,52.6933593500171,132.887994703215,204.542439148618,167.474151240833,686.859225338211,1057.22173854571,865.623978300119,3307925.99644937,3307925.99644937,3307925.99644937,3010212.65676893,3010212.65676893,3010212.65676893,569376.762138848,569376.762138848,569376.762138848,91822499.46843,141334263.185918,112146549.725046,5589535.50525285,8603478.30607738,6826726.83828726,0.00000000012639752188987,0.000000000194552541351509,0.000000000159294250858624
2028,"China","suspect_bite_incidence","a2",159.038406741018,267.444335701783,214.320961650181,27627082.9769275,27647504.1478115,27637497.114703,5839561384.80425,5842038482.26523,5840824624.52681,1257.72319195504,2115.02575791602,1694.92078787533,2612.61494890111,4393.46120079807,3520.77312483355,20661.3388565459,34744.738869527,27843.4340380263,7011949.99414405,7017133.03243948,7014593.17632057,6801591.49431973,6806619.0414663,6804155.38103095,1206931.89274204,1207824.02320865,1207386.85047418,2760988.30614625,4644931.82572566,3446075.27756419,168070.377697553,282752.174136787,209773.859666515,0.00000000179236047847563,0.00000000301631608850942,0.00000000241627810091246
2028,"China","suspect_bite_incidence","a3",0,50.7783649420223,10.0629466750654,25270124.2655295,25276189.5270864,25271326.245026,7463786818.36716,7464533059.2694,7463934704.20119,0,262.458078253913,52.0123657935126,0,834.16526892348,165.309785554396,0,4311.54909532414,854.436907313384,6615215.77631662,6616803.54112209,6615530.43063507,6019846.35644812,6021291.2224211,6020132.69187792,1138644.0154985,1138917.30951564,1138698.17537306,28438015.1985506,Inf,143503080.2835,1731114.8854739,Inf,8735501.2878249,0,0.000000000396749081403435,0.0000000000786216106763786
2028,"China","suspect_bite_incidence","a7",0,50.7783649420223,10.0629466750654,2527012.42655295,12641127.3943217,7440726.56326838,4665582628.92524,5909975176.24611,5270142619.67872,0,262.458078253913,52.0123657935126,0,834.16526892348,165.309785554396,0,4311.54909532414,854.436907313384,661521.577631662,3309195.65296378,1947834.17886607,601984.635644812,3011368.04419704,1772529.10276812,113864.40154985,569595.301766391,335270.958037322,17776487.048768,Inf,101324801.117508,1082112.83828011,Inf,6167971.64842714,0,0.00000000396749081403435,0.000000000267026661498422
2028,"Guangxi","non_suspect_bite_incidence","a2",5.82641042548028,9.5804275004468,7.72650267446634,1763292.14378458,2392723.14623488,2079999.38361525,288054284.465121,359308279.938359,323906754.625292,45.6793346234596,75.1109202358318,60.5753233698783,95.7137793818016,157.383166855349,126.927682461678,750.400578945982,1233.89008388023,995.105513276279,464024.248364365,629663.985851284,547368.258846118,417621.823527928,566697.587266156,492631.432961507,50049.191404332,67914.9278499337,59038.5930308835,3835051.9945794,7865882.52434457,5347173.34726369,233452.143127103,478821.965253606,325499.909611458,0.000000000725455729561899,0.00000000161868524113965,0.00000000110666488951285
2028,"Guangxi","non_suspect_bite_incidence","a3",0.36338241876888,0.363391048182918,0.363386581997323,1606116.20781617,2198816.8589199,1900796.28628443,339144122.986955,407181343.220169,372971002.305799,1.86712701966658,1.86713564908062,1.86713148585217,5.96949101099464,5.96963277131894,5.96955940273152,30.6723643869349,30.6725061472592,30.6724377555224,436444.621689176,597504.581228233,516520.729968596,366613.482218908,501903.848231715,433877.413173621,47074.4804507728,64446.2466266959,55711.4094136828,181638716.583849,218079080.282862,199756152.757272,11056942.0496231,13275186.0301194,12159809.574922,0.0000000000312487481824576,0.0000000000427805855838989,0.0000000000361482391222845
2028,"Guangxi","non_suspect_bite_incidence","a7",0.36338241876888,0.363391048182918,0.363386581997323,803078.907501183,1099429.23305305,950418.946735316,246961963.991055,280980574.107663,263875403.650478,1.86712701966658,1.86713564908062,1.86713148585217,5.96949101099464,5.96963277131894,5.96955940273152,30.6723643869349,30.6725061472592,30.6724377555224,218227.963994887,298757.943764415,258266.018134597,183311.489755705,250956.672762109,216943.455233061,23537.8499685245,32223.733056486,27856.3144499795,132267821.094123,150488194.508501,141326631.600368,8051574.35800605,9160708.00943367,8603013.74653434,0.0000000000624963137763091,0.0000000000855589547233446,0.0000000000722948957566345
2028,"Guangxi","p_prevent","a2",5.75057834366032,9.6573623969864,7.73886697488503,2076308.79835445,2077016.70458953,2076667.77563582,323488966.266532,323569103.958309,323529603.866971,45.15065150529,75.8600287795317,60.7096547706865,94.4680423637507,158.647020442105,127.130797902586,741.715598719721,1246.19611875397,997.312252095224,546397.05219854,546583.343313033,546491.519904163,491757.346978686,491925.00898173,491842.367913747,58933.8396530824,58953.9328264005,58944.0288453431,4264287.41816948,7166432.66864929,5329129.36317975,259581.105572674,436244.167598502,324401.513354796,0.000000000826052459477013,0.0000000013883681925862,0.0000000011108983865172
2028,"Guangxi","p_prevent","a3",0.358567823934626,0.368332103780868,0.363342261122188,1898126.43408072,1898126.43408072,1898126.43408072,372664524.96005,372664524.96005,372664524.96005,1.86218596406863,1.87195024391487,1.86717580672731,5.89039890554268,6.05080232012847,5.96883131834424,30.5911948381254,30.7515982527112,30.6731658399096,515795.226652369,515795.226652369,515795.226652369,433267.99038799,433267.99038799,433267.99038799,55633.1573514979,55633.1573514979,55633.1573514979,199078221.321035,200122078.111805,199587271.652388,12118541.6737549,12182084.6466449,12149529.2303726,0.0000000000361032027410306,0.0000000000362925080959796,0.0000000000361999435094759
2028,"Guangxi","p_prevent","a7",0.358567823934626,0.368332103780868,0.363342261122188,949084.020633458,949084.020633458,949084.020633458,263722164.977603,263722164.977603,263722164.977603,1.86218596406863,1.87195024391487,1.86717580672731,5.89039890554268,6.05080232012847,5.96883131834424,30.5911948381254,30.7515982527112,30.6731658399096,257903.266476483,257903.266476483,257903.266476483,216638.743840246,216638.743840246,216638.743840246,27817.188418887,27817.188418887,27817.188418887,140880969.371318,141619671.754697,141241207.189719,8575884.83077792,8620852.05802192,8597813.6835966,0.0000000000722048227426554,0.0000000000725834251535377,0.0000000000723983000384978
2028,"Guangxi","p_transmission","a2",5.25559578474541,10.290910198861,7.69576498866555,2076324.97758932,2077025.20772968,2076660.82916249,323490797.817764,323570066.546277,323528817.499637,41.2030951722268,80.6809729085357,60.3343448067863,86.3366805162172,169.054672857263,126.422736901273,676.866831062077,1325.39252770545,991.146820472445,546401.309891926,546585.580981494,546489.691884865,491761.178902733,491927.022883344,491840.722696378,58934.2988836332,58954.1741790829,58943.8316770096,4009505.41566337,7853052.42709975,5362266.19408399,244071.692766971,478040.95532139,326418.660502207,0.000000000753826968838789,0.00000000147658820445533,0.00000000110403445303224
2028,"Guangxi","p_transmission","a3",0.28894476478087,0.444746478971697,0.364147106546175,1898126.43408072,1898126.43408072,1898126.43408072,372664524.96005,372664524.96005,372664524.96005,1.48464061679827,2.28517616772639,1.87103917465645,4.74666105717794,7.30610500471585,5.98205297485697,24.3890412930836,37.5398970539026,30.7366315964625,515795.226652369,515795.226652369,515795.226652369,433267.99038799,433267.99038799,433267.99038799,55633.1573514979,55633.1573514979,55633.1573514979,163079122.836655,251013289.508222,199175158.921232,9927158.94838363,15279998.9340185,12124442.5821514,0.0000000000287835276497988,0.000000000044303941751414,0.0000000000362748447053287
2028,"Guangxi","p_transmission","a7",0.28894476478087,0.444746478971697,0.364147106546175,949084.020633458,949084.020633458,949084.020633458,263722164.977603,263722164.977603,263722164.977603,1.48464061679827,2.28517616772639,1.87103917465645,4.74666105717794,7.30610500471585,5.98205297485697,24.3890412930836,37.5398970539026,30.7366315964625,257903.266476483,257903.266476483,257903.266476483,216638.743840246,216638.743840246,216638.743840246,27817.188418887,27817.188418887,27817.188418887,115405616.731943,177633672.414499,140949568.854445,7025116.89360604,10813141.9274931,8580060.70541428,0.0000000000575657934496787,0.0000000000886059412487032,0.0000000000725480991465868
