"year","variable","scenario","total_deaths_lci","total_deaths_uci","total_deaths","total_vials_lci","total_vials_uci","total_vials","total_cost_lci","total_cost_uci","total_cost","total_deaths_averted_lci","total_deaths_averted_uci","total_deaths_averted","total_YLL_lci","total_YLL_uci","total_YLL","total_YLL_averted_lci","total_YLL_averted_uci","total_YLL_averted","vaccinated_lci","vaccinated_uci","vaccinated","fully_vaccinated_lci","fully_vaccinated_uci","fully_vaccinated","RIG_lci","RIG_uci","RIG","cost_per_death_averted_lci","cost_per_death_averted_uci","cost_per_death_averted","cost_per_YLL_averted_lci","cost_per_YLL_averted_uci","cost_per_YLL_averted","deaths_averted_per_100k_vaccinated_lci","deaths_averted_per_100k_vaccinated_uci","deaths_averted_per_100k_vaccinated"
2026,"p_transmission","a3",31.7024917976882,48.7967706478702,39.9535557587042,23575827.4142123,23575827.4142123,23575827.4142123,7389827397.11097,7389827397.11097,7389827397.11097,163.860919160399,252.216639805854,206.508023040231,531.386567575887,817.915154077902,669.68814289285,2746.5819389889,4227.57098613081,3461.41843488255,6171682.56916552,6171682.56916552,6171682.56916552,5616231.13794062,5616231.13794062,5616231.13794062,1062300.86221762,1062300.86221762,1062300.86221762,29299523.6269873,45098168.8310761,35784698.7652935,1748007.88002246,2690554.13647386,2134913.05259132,2.65504450891671e-10,4.08667550508769e-10,3.34605710397308e-10
2026,"p_transmission","a7",31.7024917976882,48.7967706478702,39.9535557587042,11790294.8715994,11790294.8715994,11790294.8715994,5850126383.13915,5850126383.13915,5850126383.13915,163.860919160399,252.216639805854,206.508023040231,531.386567575887,817.915154077902,669.68814289285,2746.5819389889,4227.57098613081,3461.41843488255,3086464.62607314,3086464.62607314,3086464.62607314,2808682.80972655,2808682.80972655,2808682.80972655,531257.723762839,531257.723762839,531257.723762839,23194847.0475316,35701779.3694458,28328809.2007904,1383803.22940322,2129966.08624491,1690095.11366333,5.30901659381325e-10,8.17170032260326e-10,6.69076267052405e-10
2026,"suspect_bite_incidence","a2",125.361788741449,205.220002837842,163.993817431942,25218372.891613,25231888.0868256,25224910.9333128,5726069844.65299,5727818747.19852,5726915884.80199,899.635213778406,1472.71486165184,1176.8650651236,2101.27238734432,3439.82907090814,2748.80953538109,15079.3846543939,24685.1540990932,19726.2187290151,6466249.45938796,6469714.89405785,6467925.88033661,6142936.98641856,6146229.14935496,6144529.58631978,1113003.18819715,1113599.67613971,1113291.74215294,3888104.8828627,6366823.64082001,4866246.82346273,231964.111776128,379844.329093995,290320.003213709,1.3905330119024e-09,2.27754105513776e-09,1.81954012290313e-09
2026,"suspect_bite_incidence","a3",0,139.313691151905,39.7552220331956,23571065.0852258,23587705.713244,23575813.6921948,7389205230.67574,7391379217.44639,7389825604.42115,0,720.077183094533,205.482955696802,0,2335.12951063791,666.363739300063,0,12069.6929804811,3444.23659881001,6170435.88618477,6174792.07152984,6171678.97701434,5615096.65642814,5619060.78509215,5616227.86908305,1062086.27690955,1062836.08531207,1062300.24391859,10261685.0028779,Inf,35963204.7308348,612211.532026989,Inf,2145562.708141,0,1.16697944258159e-09,3.32944983791442e-10
2026,"suspect_bite_incidence","a7",0,139.313691151905,39.7552220331956,2357106.50852258,11802173.1706311,11488571.516491,4617743405.52646,5851678203.47457,5810708244.49165,0,720.077183094533,205.482955696802,0,2335.12951063791,666.363739300063,0,12069.6929804811,3444.23659881001,617043.588618477,3089574.12843746,3007479.4545788,561509.665642814,2811512.45687809,2736806.3036667,106208.627690955,531792.946857297,517662.401119375,6412845.05875009,Inf,28278297.9483007,382589.964218161,Inf,1687081.61526977,0,1.16697944258159e-08,6.83239765392115e-10
2027,"non_suspect_bite_incidence","a2",114.785248470635,188.742581969977,152.218678162516,21804170.9512777,29582228.6453878,25717791.6110655,5125159389.15699,6099632921.94049,5615477139.46191,906.912585485501,1491.24411572294,1202.65596074326,1867.12939995432,3070.14035788394,2476.03218188902,14752.0972782645,24256.9996412692,19562.7428807503,5562288.507979,7546486.89933363,6560661.12527182,5339796.96765984,7244627.42336028,6298234.68026095,957408.909435885,1298939.0575478,1129253.79618741,3436834.61018881,6725712.06923449,4669229.87351382,211285.79234661,413475.643963356,287049.580608021,1.20176791874585e-09,2.68099023195898e-09,1.83313226789082e-09
2027,"non_suspect_bite_incidence","a3",16.8780007623563,16.8784057005624,16.8781961232754,19975718.4242827,27346749.8861618,23640462.3815126,6721059707.19567,7655575434.85324,7185684079.45364,87.238155959148,87.2385608973541,87.2383655364351,274.542346300788,274.548933140472,274.545524096894,1419.0405819507,1419.04716879039,1419.04399099428,5229245.66080698,7158835.04873345,6188602.71767344,4758613.55133436,6514539.89434744,5631628.47308283,900083.909366402,1232214.48276325,1065213.24277954,77042303.748038,87754897.5065245,82368394.1723157,4736318.74613779,5394895.34846804,5063750.04936869,1.21860827027412e-10,1.66828193885027e-10,1.40966175268125e-10
2027,"non_suspect_bite_incidence","a7",16.8780007623563,16.8784057005624,16.8781961232754,9988867.229398,13674382.9603375,11821239.2080129,5454904548.36037,5922162412.18916,5687216734.48936,87.238155959148,87.2385608973541,87.2383655364351,274.542346300788,274.548933140472,274.545524096894,1419.0405819507,1419.04716879039,1419.04399099428,2614886.70926649,3579681.40322972,3094565.23769972,2379546.90543251,3257510.07693905,2816054.36630675,450087.374832495,616152.661530916,532652.041539064,62528593.9182178,67885002.2341416,65191692.8924361,3844061.47190315,4173356.62384523,4007780.42864231,2.43703687932782e-10,3.33622717145653e-10,2.8190830968321e-10
2027,"p_prevent","a2",113.401622232518,190.837497520782,152.469042080539,25669295.0988996,25683780.9830216,25676640.8504167,5609401256.58773,5611216119.78765,5610321568.66478,896.321034453722,1505.41520704992,1205.31553784351,1844.62294322616,3104.21684826443,2480.1046723724,14579.8121058575,24487.5106311271,19606.0043160085,6548289.5660458,6551984.94464837,6550163.48224916,6286357.98340397,6289905.54686243,6288156.9429592,1127124.34155563,1127760.4085976,1127446.88938214,3726148.92577056,6260274.95071283,4654649.66850299,229071.927362735,384862.032449193,286153.235419004,1.3680144903047e-09,2.29894416223711e-09,1.8401304656134e-09
2027,"p_prevent","a3",16.6703771956003,17.0967419603665,16.8760422335245,23607259.1708268,23607259.1708268,23607259.1708268,7181474502.71326,7181474502.71326,7181474502.71326,87.019819699344,87.4461844641101,87.240519426186,271.165082490511,278.100452653543,274.510488315452,1415.48906243763,1422.42443260067,1419.07902677572,6179910.77770336,6179910.77770336,6179910.77770336,5623718.80771006,5623718.80771006,5623718.80771006,1063717.14261219,1063717.14261219,1063717.14261219,82124503.7359029,82526883.2724024,82318108.0299447,5048756.43170944,5073493.4612253,5060658.61534873,1.40810802662888e-10,1.41500723246053e-10,1.41167927117885e-10
2027,"p_prevent","a7",16.6703771956003,17.0967419603665,16.8760422335245,11804637.6026701,11804637.6026701,11804637.6026701,5685111946.11917,5685111946.11917,5685111946.11917,87.019819699344,87.4461844641101,87.240519426186,271.165082490511,278.100452653543,274.510488315452,1415.48906243763,1422.42443260067,1419.07902677572,3090219.26771468,3090219.26771468,3090219.26771468,2812099.53362036,2812099.53362036,2812099.53362036,531903.991455389,531903.991455389,531903.991455389,65012693.0175263,65331231.0432427,65165957.0978292,3996776.07880012,4016358.79568632,4006198.27285888,2.8159755719761e-10,2.82977280537052e-10,2.82311745116725e-10
2027,"p_transmission","a2",103.539706152228,202.739695100529,151.613119616545,25669626.1745559,25683954.9827645,25676498.7047444,5609442735.38323,5611237919.33591,5610303759.95199,818.041835364623,1601.83134514794,1197.8715981711,1684.20621983419,3297.82136906568,2466.181994869,13306.5004567432,26055.8428730434,19484.9190825049,6548374.02412141,6552029.33233787,6550127.22059805,6286439.06315656,6289948.15904436,6288122.13177413,1127138.8789019,1127768.04882866,1127440.64784544,3501893.47484966,6859353.24668919,4683560.21506624,215285.406912957,421691.483615616,287930.564976755,1.24853201026915e-09,2.44615127243416e-09,1.82877607995793e-09
2027,"p_transmission","a3",13.4206010973791,20.657114206812,16.9135201636915,23607259.1708268,23607259.1708268,23607259.1708268,7181474502.71326,7181474502.71326,7181474502.71326,69.3671666421491,106.77075273946,87.4209452782959,218.303302975263,336.014477187981,275.120114954734,1128.34600224977,1736.76333981278,1422.01388484743,6179910.77770336,6179910.77770336,6179910.77770336,5623718.80771006,5623718.80771006,5623718.80771006,1063717.14261219,1063717.14261219,1063717.14261219,67260690.0153393,103528439.322901,82148213.7930647,4134975.87039545,6364603.13449452,5050214.05152017,1.12246226745571e-10,1.72770702652667e-10,1.41459882549929e-10
2027,"p_transmission","a7",13.4206010973791,20.657114206812,16.9135201636915,11804637.6026701,11804637.6026701,11804637.6026701,5685111946.11917,5685111946.11917,5685111946.11917,69.3671666421491,106.77075273946,87.4209452782959,218.303302975263,336.014477187981,275.120114954734,1128.34600224977,1736.76333981278,1422.01388484743,3090219.26771468,3090219.26771468,3090219.26771468,2812099.53362036,2812099.53362036,2812099.53362036,531903.991455389,531903.991455389,531903.991455389,53245966.7114259,81956813.5952199,65031462.7463839,3273394.71981946,5038447.36878919,3997929.98275059,2.24473283714422e-10,3.45511898961204e-10,2.82895606119713e-10
2027,"suspect_bite_incidence","a2",114.530026846069,189.32877230301,152.366614940429,25669522.2847279,25683528.7882789,25676607.329963,5609429719.55181,5611184523.5831,5610317369.05656,904.90308592637,1495.84533848984,1203.82470937475,1862.97789263888,3079.67549606031,2478.43856346727,14719.410188625,24331.8444355114,19581.7540773987,6548347.52161427,6551920.60925482,6550154.931113,6286413.6207497,6289843.78488462,6288148.73386848,1127134.31715786,1127749.33486798,1127445.41751782,3750006.48477129,6200867.92812603,4660410.54429798,230538.61512303,381209.875373902,286507.39596061,1.38112645114802e-09,2.28430964232193e-09,1.83785684771612e-09
2027,"suspect_bite_incidence","a3",0,86.5460611333959,16.7706002555795,23605243.1363135,23615580.8059133,23607246.3192535,7181218905.38337,7182529538.07817,7181472873.36227,0,447.334125827258,86.6822517207003,0,1407.78277126566,272.795339203231,0,7276.46373609249,1409.99808597675,6179383.01997736,6182089.21620766,6179907.41341714,5623238.5481794,5625701.18674897,5623715.7462096,1063626.3023136,1064092.10633974,1063716.56353443,16053367.0264997,Inf,82848250.1412373,986910.560656451,Inf,5093250.08649742,0,7.2391389946386e-10,1.40264644632871e-10
2027,"suspect_bite_incidence","a7",0,86.5460611333959,16.7706002555795,2360524.31363135,11812959.2377565,8896458.7967029,4487766303.514,5686166981.48407,5316406582.82339,0,447.334125827258,86.6822517207003,0,1407.78277126566,272.795339203231,0,7276.46373609249,1409.99808597675,617938.301997736,3092397.70621898,2328915.91536725,562323.85481794,2814081.91265927,2119313.4829842,106362.63023136,532278.955182942,400864.651932588,10032246.6908036,Inf,61332123.6734071,616751.002448336,Inf,3770506.24089362,0,7.2391389946386e-09,3.72200005799828e-10
2028,"non_suspect_bite_incidence","a2",114.855077704573,188.857405077946,152.31130055438,21947194.067985,29776271.4525859,25886485.8814995,4988261300.30339,5937932003.38692,5466099216.88215,908.324217751901,1493.56527273648,1204.52790610188,1813.04967906378,2981.21654269495,2404.31646651448,14338.3902949148,23576.7376812098,19014.1261250866,5570353.82436168,7557429.30268677,6570174.08159886,5403243.20963082,7330706.42360616,6373068.8591509,958797.152018253,1300822.51872496,1130891.2137952,3339834.81764007,6537238.45223821,4537959.80084153,211575.552468353,414128.216714315,287475.699957116,1.20189575234132e-09,2.68127540876209e-09,1.83332723173258e-09
2028,"non_suspect_bite_incidence","a3",7.18295258644935,7.18312492036354,7.18303572830002,20003522.2367419,27385241.6916514,23673580.0714224,6531737043.21505,7439948656.92281,6983283484.23011,37.1268817205783,37.1270540544925,37.1269709126418,113.386801366238,113.389521750518,113.388113805433,586.067959148254,586.070679532533,586.069367093339,5236524.14574395,7168911.43760509,6197272.27000587,4765236.97262699,6523709.40822063,5639517.76570534,901336.718586177,1233948.88119778,1066705.48947476,175929311.106349,200392500.315993,188091926.504359,11144964.7138549,12694685.8991156,11915455.5353478,5.17887297725933e-11,7.09001868819186e-11,5.99085683105007e-11
2028,"non_suspect_bite_incidence","a7",7.18295258644935,7.18312492036354,7.18303572830002,10002190.1111328,13693049.8385875,11837219.028473,5301220759.77849,5755326566.63237,5526993980.28602,37.1268817205783,37.1270540544925,37.1269709126418,113.386801366238,113.389521750518,113.388113805433,586.067959148254,586.070679532533,586.069367093339,2618374.37464208,3584568.02057265,3098748.43677304,2382720.68092429,3261956.89872111,2819861.07746347,450687.689235268,616993.770541068,533372.07467956,142785925.109968,155017774.181729,148867355.575299,9045360.8155366,9820237.52842028,9430614.00342013,1.03574214542725e-10,1.41794291962423e-10,1.1981279432707e-10
2028,"p_prevent","a2",113.474285344982,190.970582642896,152.562102800371,25837671.2594483,25852252.1628352,25845065.1949702,5460177980.67936,5461946650.99526,5461074868.4735,897.69250232071,1507.63305809919,1207.19126428761,1791.25312296505,3014.57419637911,2408.27551595914,14170.5629020328,23798.8053010898,19056.1686781924,6557784.58361632,6561485.32051656,6559661.21699751,6361051.04610783,6364640.76090106,6362871.38048759,1128758.67145496,1129395.66079391,1129081.6869757,3621688.94569312,6084429.39745521,4523785.94016434,229430.759720922,385443.167554884,286577.798543685,1.36812392083511e-09,2.29899753320016e-09,1.84032562712158e-09
2028,"p_prevent","a3",7.09459198872002,7.27604463426548,7.18211907423801,23640328.7160929,23640328.7160929,23640328.7160929,6979192395.79654,6979192395.79654,6979192395.79654,37.0339620066764,37.2154146522218,37.1278875667038,111.9919814196,114.856309818016,113.37364392403,584.601171080756,587.465499479172,586.083836974742,6188567.72672588,6188567.72672588,6188567.72672588,5631596.63132055,5631596.63132055,5631596.63132055,1065207.21996269,1065207.21996269,1065207.21996269,187534989.493389,188453841.221157,187977093.586532,11880174.0731738,11938382.5093851,11908180.9725753,5.9842541347236e-11,6.01357475518992e-11,5.99943140419450e-11
2028,"p_prevent","a7",7.09459198872002,7.27604463426548,7.18211907423801,11820593.3508082,11820593.3508082,11820593.3508082,5524948436.06923,5524948436.06923,5524948436.06923,37.0339620066764,37.2154146522218,37.1278875667038,111.9919814196,114.856309818016,113.37364392403,584.601171080756,587.465499479172,586.083836974742,3094396.16513305,3094396.16513305,3094396.16513305,2815900.51027107,2815900.51027107,2815900.51027107,532622.939923526,532622.939923526,532622.939923526,148458602.10614,149185994.06332,148808585.625647,9404719.83625842,9450799.46701992,9426890.97960457,1.19680739085598e-10,1.20267130212856e-10,1.19984273458752e-10
2028,"p_transmission","a2",103.602719876116,202.863037449646,151.70537345972,25838004.5067751,25852427.3039187,25844922.1169021,5460218403.73403,5461967895.68959,5461057513.03775,819.315114552205,1604.32463017328,1199.73609669468,1635.42510941201,3202.30304391095,2394.75157877539,12933.3333377897,25325.1341950376,18938.4848153466,6557869.16415611,6561529.7725682,6559624.90276702,6361133.08923142,6364683.87939115,6362836.15568401,1128773.22988037,1129403.3121033,1129075.43638877,3403437.37236289,6666504.49708207,4551882.30818693,215604.717498553,422317.10519131,288357.678361493,1.24866478237669e-09,2.44641146386722e-09,1.82897058060225e-09
2028,"p_transmission","a3",5.71154976951584,8.79127060186747,7.19806896067412,23640328.7160929,23640328.7160929,23640328.7160929,6979192395.79654,6979192395.79654,6979192395.79654,29.5213322989166,45.4395793284689,37.20467334005,90.1599100669554,138.774973312686,113.625421529879,466.010237594873,717.288398255929,587.295942042313,6188567.72672588,6188567.72672588,6188567.72672588,5631596.63132055,5631596.63132055,5631596.63132055,1065207.21996269,1065207.21996269,1065207.21996269,153592803.871402,236411836.87542,187589132.472871,9729966.9320824,14976478.6967275,11883603.982562,4.77030123972403e-11,7.34250336022567e-11,6.01183908505653e-11
2028,"p_transmission","a7",5.71154976951584,8.79127060186747,7.19806896067412,11820593.3508082,11820593.3508082,11820593.3508082,5524948436.06923,5524948436.06923,5524948436.06923,29.5213322989166,45.4395793284689,37.20467334005,90.1599100669554,138.774973312686,113.625421529879,466.010237594873,717.288398255929,587.295942042313,3094396.16513305,3094396.16513305,3094396.16513305,2815900.51027107,2815900.51027107,2815900.51027107,532622.939923526,532622.939923526,532622.939923526,121588899.319051,187151053.351071,148501463.393357,7702548.16542833,11855852.0614999,9407435.06051872,9.54025623207404e-11,1.46844737724509e-10,1.20232418070006e-10
2028,"suspect_bite_incidence","a2",112.290657576374,188.831747855307,151.323458334751,25837464.4780963,25851883.0500252,25844817.4842215,5460152898.00585,5461901877.44091,5461044821.04526,888.028037803915,1493.33508813444,1196.71577268952,1772.56891684292,2980.81152952357,2388.72284144314,14018.0040893039,23573.1040924542,18890.8073632246,6557732.10103968,6561391.63706223,6559598.34624911,6361000.13800849,6364549.88795036,6362810.39586163,1128749.63789145,1129379.53552934,1129070.86534813,3656348.09051932,6150596.2029624,4563359.94366651,231626.385587194,389634.775581816,289084.776316996,1.35341416413533e-09,2.27721270879254e-09,1.82437355081934e-09
2028,"suspect_bite_incidence","a3",0,35.8525723869828,7.1050441365346,23639470.7305692,23643753.1691484,23640319.4002134,6979086833.34301,6979613724.19498,6979191249.61509,0,185.311150918127,36.7238510290614,0,565.952295352823,112.156974240287,0,2925.2369979083,579.705901148632,6188343.12318566,6189464.18040534,6188565.28801398,5631392.24209895,5632412.40416886,5631594.41209272,1065168.56007833,1065361.52205227,1065206.80019941,37661451.0177343,Inf,190045190.088918,2385819.28176535,Inf,12039193.0387227,0,2.99451965137208e-10,5.93414617442725e-11
2028,"suspect_bite_incidence","a7",0,35.8525723869828,7.1050441365346,2363947.07305692,11824017.8038638,6960308.85272373,4361447705.83385,5525369764.46767,4926962173.64791,0,185.311150918127,36.7238510290614,0,565.952295352823,112.156974240287,0,2925.2369979083,579.705901148632,618834.312318566,3095292.61881251,1822070.38029417,563139.224209895,2816716.28311939,1658084.0460677,106516.856007833,532777.242013104,313623.864208134,23535808.2027174,Inf,134162459.425864,1490972.42683329,Inf,8499071.96715715,0,2.99451965137208e-09,2.01550123564011e-10
2029,"non_suspect_bite_incidence","a2",114.973242877616,189.051706394812,152.468011779294,22034801.8116197,29895130.9271836,25989818.2989231,4851432218.11419,5775648273.20039,5316462330.97025,909.689662736862,1495.81048459775,1206.33861196477,1761.27613649225,2896.08478201104,2335.65883682291,13935.5440839188,22914.3341989691,18479.9119917352,5578430.83838473,7568387.57650217,6579700.8351704,5438970.06742511,7379177.88708961,6415208.31429114,960187.408056971,1302708.71160544,1132531.00625371,3243346.84645483,6349031.44422238,4407106.16259831,211720.409416585,414454.451036849,287688.725646958,1.20195966913905e-09,2.68141799716365e-09,1.83342471365346e-09
2029,"non_suspect_bite_incidence","a3",4.00332550789929,4.00342155597231,4.00337184593195,20032146.3050026,27424569.2544174,23707525.7241876,6347840652.73002,7230488543.28515,6786677271.45868,20.6921862328792,20.6922822809522,20.6922359429195,61.326979279685,61.3284506409752,61.3276891324221,316.983786067663,316.985257428953,316.984547576216,5244017.35733052,7179206.61110403,6206158.56654125,4772055.79517077,6533078.01610467,5647604.29555253,902626.487630515,1235720.93793628,1068235.04326591,306773345.08303,349430865.444085,327981823.239404,20025665.244551,22810278.8252449,21410120.2199041,2.88223857506409e-11,3.94588363671734e-11,3.33414554608319e-11
2029,"non_suspect_bite_incidence","a7",4.00332550789929,4.00342155597231,4.00337184593195,10016312.2460558,13712523.7207633,11854001.9556483,5151960105.20542,5593284050.48299,5371378414.56975,20.6921862328792,20.6922822809522,20.6922359429195,61.326979279685,61.3284506409752,61.3276891324221,316.983786067663,316.985257428953,316.984547576216,2622071.268601,3589665.89548776,3103141.87320637,2386084.85442691,3266595.96489386,2823859.1046178,451324.017107948,617871.242260831,534128.294925646,248979790.399822,270308994.300247,259584243.548496,16252995.9500093,17645331.7056698,16945237.4118592,5.76437663986762e-11,7.8915788936555e-11,6.66815659367161e-11
2029,"p_prevent","a2",113.592871946002,191.172740849417,152.719215393366,25940808.8210337,25955447.9277628,25948232.2713084,5310699805.55295,5312421069.03598,5311572653.4741,899.030110004535,1509.83665143666,1209.00579431556,1740.13022183846,2928.57692780144,2339.5070272348,13772.2503002242,23129.2011742889,18520.7705820345,6567293.37241361,6570999.475383,6569172.72691353,6403111.03810327,6406724.48849842,6404943.40874069,1130395.37172669,1131033.2847003,1130718.85561999,3517400.24359567,5909058.00586499,4393339.28625303,229610.1696524,385733.700247192,286790.046339995,1.36817863610031e-09,2.29902421868168e-09,1.84042320787567e-09
2029,"p_prevent","a3",3.95407887421687,4.05520915395146,4.00286096067353,23674226.1543869,23674226.1543869,23674226.1543869,6782701336.20145,6782701336.20145,6782701336.20145,20.6403986349,20.7415289146346,20.6927468281779,60.5725696576155,62.1217853178445,61.3198628765766,316.190451390793,317.739667051022,316.992373832061,6197441.40167197,6197441.40167197,6197441.40167197,5639671.6755215,5639671.6755215,5639671.6755215,1066734.60126279,1066734.60126279,1066734.60126279,327010673.326776,328612904.051807,327781584.171573,21346725.1324094,21451316.1493875,21397048.9390854,3.33047096328035e-11,3.34678903281584e-11,3.33891770603839e-11
2029,"p_prevent","a7",3.95407887421687,4.05520915395146,4.00286096067353,11837352.170748,11837352.170748,11837352.170748,5369390446.94114,5369390446.94114,5369390446.94114,20.6403986349,20.7415289146346,20.6927468281779,60.5725696576155,62.1217853178445,61.3198628765766,316.190451390793,317.739667051022,316.992373832061,3098783.29077173,3098783.29077173,3098783.29077173,2819892.79460228,2819892.79460228,2819892.79460228,533378.073924085,533378.073924085,533378.073924085,258871487.682504,260139861.730299,259481763.901421,16898709.8676569,16981507.263497,16938547.7070997,6.6608073873277e-11,6.69344286720645e-11,6.67770053162528e-11
2029,"p_transmission","a2",103.709321270143,203.07175011391,151.861461215131,25941143.398601,25955623.767966,25948088.6221082,5310739145.12192,5312441744.2948,5311555763.2275,820.546744180093,1606.73633994428,1201.5395993082,1588.72402059099,3110.85795720372,2326.36708330271,12569.962916843,24613.6083696541,18406.3958739047,6567378.07559519,6571043.99189012,6569136.3600274,6403193.62370531,6406767.89209287,6404907.95102672,1130409.95126182,1131040.94710409,1130712.59596972,3305295.96741809,6474270.70057184,4420624.81027315,215764.34732217,422629.866089458,288571.20098986,1.24873116843046e-09,2.44654155958375e-09,1.82906783092441e-09
2029,"p_transmission","a3",3.18325822240207,4.89970070437264,4.01175042311245,23674226.1543869,23674226.1543869,23674226.1543869,6782701336.20145,6782701336.20145,6782701336.20145,16.4533318572055,25.3251604830366,20.7355423835406,48.7643611946955,75.0585589357673,61.4560406312267,252.048737954887,387.956360064478,317.647959327622,6197441.40167197,6197441.40167197,6197441.40167197,5639671.6755215,5639671.6755215,5639671.6755215,1066734.60126279,1066734.60126279,1066734.60126279,267824614.21102,412238772.977223,327105084.146987,17483155.4123102,26910276.9219795,21352888.1172688,2.65485880233844e-11,4.08638966335434e-11,3.34582306465156e-11
2029,"p_transmission","a7",3.18325822240207,4.89970070437264,4.01175042311245,11837352.170748,11837352.170748,11837352.170748,5369390446.94114,5369390446.94114,5369390446.94114,16.4533318572055,25.3251604830366,20.7355423835406,48.7643611946955,75.0585589357673,61.4560406312267,252.048737954887,387.956360064478,317.647959327622,3098783.29077173,3098783.29077173,3098783.29077173,2819892.79460228,2819892.79460228,2819892.79460228,533378.073924085,533378.073924085,533378.073924085,212018022.572362,326340615.599368,258946226.128295,13840191.8351042,21302984.8532793,16903588.6718956,5.30961035778269e-11,8.17261425103707e-11,6.69151096989958e-11
2029,"suspect_bite_incidence","a2",115.008133074332,187.917844517376,151.720090187073,25941093.3714522,25954867.8002404,25948029.0924399,5310733262.93894,5312352857.74834,5311548763.74001,909.976007736346,1486.8041007328,1200.42100181481,1761.81061972797,2878.71514176411,2324.20141925882,13939.9306055283,22776.3653239474,18389.2600688935,6567365.41049422,6570852.6076558,6569121.28922529,6403181.27523187,6406581.2924644,6404893.25699466,1130407.77128132,1131008.00509275,1130710.0019079,3571911.90172359,5837904.3102063,4424738.28407698,233168.602075203,381088.902669398,288839.721872485,1.38486747773968e-09,2.26392778199457e-09,1.82736921570278e-09
2029,"suspect_bite_incidence","a3",0,36.921306731106,3.52278376998101,23673747.9672778,23678158.0632019,23674168.7497024,6782644241.13993,6783170802.17291,6782694482.13966,0,190.834777218208,18.2082029584215,0,565.597828207976,53.9655560963371,0,2923.39965991063,278.931624058062,6197316.22180048,6198470.69717326,6197426.37426765,5639557.76183844,5640608.33442767,5639658.00058356,1066713.05467741,1066911.76875095,1066732.01467082,35541971.6469415,Inf,372507627.338512,2320122.12840829,Inf,24316692.3257428,0,3.07931321217566e-10,2.93802650629684e-11
2029,"suspect_bite_incidence","a7",0,36.921306731106,3.52278376998101,2367374.79672778,11841284.0795629,4488963.39702045,4238684640.47136,5369859912.91259,4492000192.82654,0,190.834777218208,18.2082029584215,0,565.597828207976,53.9655560963371,0,2923.39965991063,278.931624058062,619731.622180048,3099812.58627302,1175121.30812054,563955.776183844,2820829.45350845,1069360.39038969,106671.305467741,533555.241412243,202267.755160247,22211279.8424822,Inf,246702005.853298,1449916.23916415,Inf,16104305.8778143,0,3.07931321217566e-09,1.54947432512677e-10
2030,"non_suspect_bite_incidence","a2",115.13995405187,189.325831323178,152.689090359351,22066752.2688959,29938478.8597687,26027503.5291455,4714877399.79372,5613079249.21505,5166818160.94503,911.008712526934,1497.9794094372,1208.08780265919,1711.70093230144,2814.56775498311,2269.91629858233,13543.2958559685,22269.3570864802,17959.7519830707,5586519.5617458,7579361.7366503,6589241.39978368,5446856.57270215,7389877.69323404,6424510.36478908,961579.679565496,1304597.63892093,1134173.17593777,3147491.46089073,6161389.20740464,4276856.49136764,211720.409416585,414454.451036849,287688.725646958,1.20195966913905e-09,2.68141799716365e-09,1.83342471365346e-09
2030,"non_suspect_bite_incidence","a3",3.94634722168851,3.9464419027344,3.94639290020406,20061185.4129971,27464327.3738935,23741894.1314474,6169165077.4132,7026968794.75992,6595649621.11563,20.3976797514109,20.3977744324568,20.3977287539412,58.6674388935952,58.6688464470014,58.6681179624579,303.237288348642,303.238695902048,303.238016833185,5251619.21806207,7189614.49578364,6215155.53179252,4778973.48843648,6542549.19116312,5655791.53393119,903934.957908933,1237512.39508676,1069783.64590979,302443048.276722,344498437.096694,323352158.501531,20344254.083608,23173168.5539965,21750734.5879523,2.83710340288386e-11,3.88409242663711e-11,3.28193375847157e-11
2030,"non_suspect_bite_incidence","a7",3.94634722168851,3.9464419027344,3.94639290020406,10030828.397097,13732399.3775452,11871182.7563222,5006945363.13502,5435847221.80838,5220187634.98623,20.3976797514109,20.3977744324568,20.3977287539412,58.6674388935952,58.6688464470014,58.6681179624579,303.237288348642,303.238695902048,303.238016833185,2625871.30814057,3594868.94700136,3107639.4650058,2389542.89040792,3271330.74177124,2827951.91315528,451978.098913696,618766.81750261,534902.442914123,245465277.582833,266493409.449297,255920043.743968,16511564.7534389,17926051.4147541,17214819.2020987,5.67410941876629e-11,7.76800232715928e-11,6.56373719784227e-11
2030,"p_prevent","a2",113.75758158274,191.449941277227,152.940658218602,25978422.9875251,25993083.3209555,25985857.2018009,5161217835.17849,5162890649.70631,5162066114.76931,900.333703445734,1512.02591421461,1210.75885242374,1691.15021848814,2846.14533392689,2273.65617274472,13384.5983547658,22478.1761321457,17999.4605135269,6576815.9462089,6580527.4230267,6578698.02577239,6412395.54755367,6416014.23745103,6414230.57512808,1132034.44474121,1132673.28268847,1132358.39768607,3413445.35609985,5734418.94927073,4263496.48770744,229610.1696524,385733.700247192,286790.046339995,1.36817863610031e-09,2.29902421868168e-09,1.84042320787567e-09
