"year","region","scenario","total_deaths_lci","total_deaths_uci","total_deaths","total_vials_lci","total_vials_uci","total_vials","total_cost_lci","total_cost_uci","total_cost","total_deaths_averted_lci","total_deaths_averted_uci","total_deaths_averted","total_YLL_lci","total_YLL_uci","total_YLL","total_YLL_averted_lci","total_YLL_averted_uci","total_YLL_averted","vaccinated_lci","vaccinated_uci","vaccinated","fully_vaccinated_lci","fully_vaccinated_uci","fully_vaccinated","RIG_lci","RIG_uci","RIG","cost_per_death_averted_lci","cost_per_death_averted_uci","cost_per_death_averted","cost_per_YLL_averted_lci","cost_per_YLL_averted_uci","cost_per_YLL_averted","deaths_averted_per_100k_vaccinated_lci","deaths_averted_per_100k_vaccinated_uci","deaths_averted_per_100k_vaccinated"
2024,"Tianjin","a1",1.84382298258303,3.57944553212779,2.64833726781033,226573.8244373,311153.597691944,268533.173250868,56755538.3541936,69771971.4286964,63212886.6617754,8.58256735115678,16.5584849154293,12.2661228548005,34.1513560579411,66.29861977664,49.0525987846192,158.966623298078,306.696857273504,227.193571737507,58095.8524198205,79782.9737671652,68854.6598079149,55191.0597988295,75793.8250788069,65411.9268175191,7466.01418617597,10253.0695247659,8848.65004123476,3427580.40026405,8129498.85202967,5153452.92151839,185054.189530154,438909.564669226,278233.605723711,1.07573921425939e-09,2.85020087075615e-09,1.78145137729524e-09
2024,"Tianjin","a2",1.65108173376039,3.20888126736686,2.37456583947224,232790.397724857,319690.811328793,275900.997648943,57618996.6547637,70957757.8157452,64236249.3471947,8.77347295144454,16.9288916364783,12.5398942831386,30.5813956670728,59.4350150446549,43.9817944742364,162.502583740305,313.557543975151,232.26437604789,59385.3055420554,81553.7784002023,70382.9075635059,57009.8933203732,78291.6272641942,67567.5912609657,7631.72438582063,10480.6391697668,9045.04821680128,3403589.43113597,8087761.62056351,5122551.10743381,183758.923240354,436656.182212725,276565.224681507,1.0757898804383e-09,2.85068696404865e-09,1.78166755498471e-09
2024,"Tianjin","a3",0.642108529822506,3.03734494987636,1.69502882129168,227838.568308905,311079.508795531,268277.680345497,73365338.2737567,86175731.2224438,79588729.2236457,2.98029204108247,14.0572453808008,7.85280186166564,11.8931574435031,56.2578131598627,31.3953852138828,55.2010771169961,260.368808030061,145.449880473073,58420.145720232,79763.9766142388,68789.1488065376,55499.1384342204,75775.7777835269,65349.6913662107,7507.68976679845,10250.6281626491,8840.23109142576,5219040.87794883,28915196.9117576,10135074.1589658,281774.682723463,1561124.08893396,547190.06275416,3.7363884896261e-10,2.40623250892243e-09,1.14157566969622e-09
2024,"Tianjin","a4",0.575040207627211,2.72355066625137,1.51973325570071,234089.842749551,319614.689633333,275638.494708875,74233616.4320343,87361235.2614644,80611118.2420034,3.04686574396601,14.3716615117835,8.02809742725661,10.6509155509048,50.4457040744174,28.1485543996314,56.4341576527893,266.192434994787,148.696711287324,59716.7966197835,81534.3596003402,70315.9425277743,57328.1247549922,78272.9852163266,67503.3048266633,7674.32496720162,10478.1436209589,9036.44240612933,5165277.2625607,28672492.5226764,10041123.5628901,278871.998873627,1548020.5410162,542117.694091028,3.73691013077302e-10,2.40663637791689e-09,1.14171795735876e-09
2024,"Tianjin","a5",1.84382298258303,3.57944553212779,2.64833726781033,113451.453641447,155742.985061323,134411.465050747,39346532.4886872,45855002.1518501,42572180.5987687,8.58256735115678,16.5584849154293,12.2661228548005,34.1513560579411,66.29861977664,49.0525987846192,158.966623298078,306.696857273504,227.193571737507,29090.1163183198,39934.0987336726,34464.4782181402,27635.6105024038,37937.393796989,32741.2543072332,3738.42902829991,5132.01089646174,4429.09902476964,2376215.7401263,5342807.14332753,3470712.06629138,128291.280316573,288456.791749721,187382.857152117,2.1491826843008e-09,5.69213430920572e-09,3.55906239959969e-09
2024,"Tianjin","a6",1.65108173376039,3.20888126736686,2.37456583947224,116564.254857093,160016.151580277,138099.352322152,39778888.6957721,46448528.6703733,43084414.0638571,8.77347295144454,16.9288916364783,12.5398942831386,30.5813956670728,59.4350150446549,43.9817944742364,162.502583740305,313.557543975151,232.26437604789,29735.7793002789,40820.4468317032,35229.4266127939,28546.3481282677,39187.6289584351,33820.2495482822,3821.40446943744,5245.91726323584,4527.40407286337,2349763.32473277,5294200.93131142,3435787.66224442,126863.121172184,285832.554789421,185497.297506242,2.1492839085315e-09,5.69310508580468e-09,3.55949428895463e-09
2024,"Tianjin","a7",0.642108529822506,3.03734494987636,1.69502882129168,113968.649943355,155644.746098805,134231.230636445,55841288.3198526,62255045.3629311,58959605.09181,2.98029204108247,14.0572453808008,7.85280186166564,11.8931574435031,56.2578131598627,31.3953852138828,55.2010771169961,260.368808030061,145.449880473073,29222.7307547065,39908.9092561039,34418.2642657552,27761.5942169712,37913.4637932987,32697.3510524674,3755.47157474885,5128.77374632043,4423.15997732073,3972420.40009631,20888907.6992332,7508097.89046483,214469.961829703,1127786.7863155,405360.285618972,7.46773614371996e-10,4.81038048729815e-09,2.28157986150361e-09
2024,"Tianjin","a8",0.575040207627211,2.72355066625137,1.51973325570071,117095.641627485,159915.217206178,137914.172762716,56275615.528844,62848197.4990744,59471151.6951153,3.04686574396601,14.3716615117835,8.02809742725661,10.6509155509048,50.4457040744174,28.1485543996314,56.4341576527893,266.192434994787,148.696711287324,29871.3371498686,40794.6982668822,35182.1869292643,28676.4836638739,39162.9103362069,33774.8994520938,3838.82527980391,5242.60826367357,4521.33320665362,3915734.82876025,20627163.3804471,7407876.17913077,211409.522325253,1113655.27746064,399949.341046288,7.46877872225742e-10,4.81118787541346e-09,2.28186424095737e-09
2025,"China","a1",212.896769446528,408.245884010889,305.945876458833,21503284.0235304,29024076.8338898,25215216.8338512,5605730584.85379,6618194709.15274,6105438381.22883,1114.31802270631,2146.05259307584,1595.41606098491,3826.74008786439,7338.06761892875,5499.26310862074,20029.4511711275,38574.4955639232,28677.0091122829,5629131.94333258,7597925.87274602,6600842.10310241,5122510.06843264,6914112.54419888,6006766.31382319,968914.33574612,1307792.99084641,1136169.9469965,2612112.39786968,5939233.30170981,3826862.8043394,145322.20066402,330423.167994382,212903.596652057,1.46660817882338e-09,3.81240414095771e-09,2.41698867517989e-09
2025,"China","a2",186.228885968291,358.34504685554,268.011392021873,22239706.9318817,30018064.3127714,26078762.2948688,5690506251.62326,6732620741.1611,6204848165.21751,1140.91718856087,2197.03064229497,1633.35054542187,3347.39482100117,6441.1186682387,4817.40488839141,20507.561264315,39490.8070000014,29358.8673325122,5761582.10670511,7776700.59916358,6756156.03494011,5358271.35923575,7232331.55722213,6283225.1124943,991712.320116617,1338564.59063103,1162903.35751407,2590089.61553631,5901059.96181326,3798846.59946949,144096.985701585,328299.433286417,211344.943758992,1.46709671281878e-09,3.81324192141278e-09,2.41757374603968e-09
2025,"China","a3",19.2678367366949,248.515194614496,116.275201466859,21355043.4232746,29232078.40775,25306201.6205782,7618960849.33189,8679383005.44338,8150873644.30868,101.47478251887,1289.05961752252,606.506438704286,346.332184553208,4466.96800588875,2090.00341261399,1823.97139788358,23170.3662147844,10901.7272012693,5590325.50347501,7652376.5465314,6624660.110099,5087196.20816226,6963662.65734357,6028440.70019009,962234.777285637,1317165.31307172,1140269.62145079,5910479.81471562,85532412.9798392,13439055.4232563,328823.497164686,4758508.28336144,747668.098258751,1.32605579327988e-10,2.30587577900647e-09,9.15528387305025e-10
2025,"China","a4",16.8515012699245,218.01919557067,101.855893918616,22086389.5361998,30233189.315955,26172863.0373347,7703152084.63892,8794629073.68871,8250642131.45881,103.891196675052,1319.68970912368,620.925746252529,302.899455064369,3918.8137884064,1830.8217332604,1867.40554178526,23720.9306960109,11160.9088806228,5721862.57414501,7832432.46527332,6780534.46563074,5321332.19395486,7284162.19270418,6305897.05303659,984875.595574711,1348157.43808517,1167099.49489669,5837093.39504821,84652303.1320575,13287647.0032913,324740.718792048,4709544.27246742,739244.645728025,1.32642314039316e-10,2.30639882035418e-09,9.15747496602053e-10
2025,"China","a5",212.896769446528,408.245884010889,305.945876458833,10768430.2145147,14532947.8257795,12626052.3767677,4160583160.20308,4667370027.33326,4410659959.71192,1114.31802270631,2146.05259307584,1595.41606098491,3826.74008786439,7338.06761892875,5499.26310862074,20029.4511711275,38574.4955639232,28677.0091122829,2818960.78913998,3804436.60360721,3305249.31328997,2565254.31811738,3462037.30928256,3007776.87509387,485213.625830719,654838.65039589,568916.038050035,1938714.44419724,4188543.96341699,2764582.89945323,107858.394500803,233025.357882061,153804.741018921,2.92899616634368e-09,7.61292104999647e-09,4.82691594419204e-09
2025,"China","a6",186.228885968291,358.34504685554,268.011392021873,11137216.6142234,15030657.6496867,13058456.7575181,4203037180.27262,4724665477.67974,4460437566.13406,1140.91718856087,2197.03064229497,1633.35054542187,3347.39482100117,6441.1186682387,4817.40488839141,20507.561264315,39490.8070000014,29358.8673325122,2885289.27829621,3893952.7589862,3383019.88536738,2683319.02881548,3621376.06585717,3146208.49339166,496630.417026736,670246.6186405,582302.29776886,1913053.50929572,4141111.6644139,2730851.36478281,106430.774642627,230386.510457539,151928.121600064,2.92997182856916e-09,7.61459399867292e-09,4.82808437658503e-09
2025,"China","a7",19.2678367366949,248.515194614496,116.275201466859,10685674.9027337,14622240.1783163,12660106.9531913,6182629184.79079,6712577451.54778,6448431164.36411,101.47478251887,1289.05961752252,606.506438704286,346.332184553208,4466.96800588875,2090.00341261399,1823.97139788358,23170.3662147844,10901.7272012693,2797297.09495647,3827811.56500426,3314164.12387207,2545540.35641039,3483308.52415388,3015889.35272359,481484.762469383,658862.065626359,570450.49982148,4796232.15307401,66150202.8871016,10632090.2019445,266833.468555444,3680198.8558245,591505.460126845,2.65098688364398e-10,4.60823278244808e-09,1.83004346204702e-09
2025,"China","a8",16.8515012699245,218.01919557067,101.855893918616,11051627.1815092,15123007.9971733,13093677.6009261,6224756946.00948,6770224932.71501,6498343029.32182,103.891196675052,1319.68970912368,620.925746252529,302.899455064369,3918.8137884064,1830.8217332604,1867.40554178526,23720.9306960109,11160.9088806228,2863115.85013192,3917877.71947495,3392144.45619847,2662697.74062268,3643626.27911171,3154694.34426458,492813.815703956,674364.702464626,583872.864523162,4716833.73976064,65166492.9213467,10465571.879635,262416.219067505,3625471.15836584,582241.383638926,2.65172126630269e-10,4.60927806698034e-09,1.83048143812953e-09
2025,"Guangxi","a1",7.56898552669111,14.7318624962915,10.8671679697705,1588890.79265062,2183903.83023261,1884840.09213604,295920571.809172,370655589.629042,333092490.361919,39.1974895004243,76.9307995557209,56.3479654510714,136.049694012521,264.799738060958,195.333294251426,704.560265544996,1382.80245123813,1012.83367907267,431763.802350711,593452.1277806,512184.807645662,362681.593974597,498499.787335704,430235.238422356,46569.6119577454,64009.1530502878,55243.7411678534,3846581.25897725,9456105.3361601,5911349.02024375,214000.612700832,526080.745331742,328871.854524913,6.60499603346534e-10,1.78177974014672e-09,1.10014909872246e-09
2025,"Guangxi","a2",6.63596470889549,12.9148119992394,9.52745483457245,1643953.3763857,2259586.43099898,1950158.71936991,301863900.624959,378824595.721322,340142832.955985,40.1333031412483,78.7520744830592,57.6876785862694,119.278992533336,232.138932559681,171.252449934113,721.381166977278,1415.53918929943,1036.91452338998,441922.950641316,607415.707257791,524236.214884383,380053.737551532,522377.5082417,450843.14480057,47665.3675332217,65515.2507691181,56543.5939012147,3833091.41513339,9439158.15720568,5896282.20950713,213250.119040757,525137.906370175,328033.627925238,6.60722181888119e-10,1.78203178560368e-09,1.10041383918873e-09
2025,"Guangxi","a3",0.672213577181095,9.06005183504272,4.17214975634062,1585143.34447294,2184933.76777042,1889851.69471605,367714035.405721,443049103.953943,405986111.052709,3.49786314124778,47.0106560149999,21.6274471983018,12.0827885274779,162.851055210565,74.9928369823027,62.8727863709463,844.999021812716,388.74530321466,430745.47404156,593732.002111528,513546.65617284,361826.198194911,498734.881773684,431379.191185185,46459.7760846487,64039.3400157473,55390.6287881463,7821929.46400053,126662789.841427,18771799.8953009,435165.042696606,7046754.71737446,1044349.88074577,5.89131650106125e-11,1.0913789894044e-09,4.21138896307464e-10
2025,"Guangxi","a4",0.5893175557873,7.94360470311497,3.65800822783959,1640076.06139777,2260652.06074559,1955343.9976915,373643346.6963,451221962.581259,413055199.807408,3.58075916264157,48.12926927161,22.1415887268028,10.5927634368353,142.783334094664,65.7513346191353,64.362811461589,865.105678212507,397.986805577828,440880.661666068,607702.166867094,525630.106906318,379157.369032818,522623.863505701,452041.891939434,47552.9472866404,65546.1480161179,56693.9377008086,7763328.89219036,126012932.477812,18655174.4278131,431904.859841317,7010600.56785343,1037861.54218782,5.89229289917061e-11,1.09166206314724e-09,4.21238974630292e-10
2025,"Guangxi","a5",7.56898552669111,14.7318624962915,10.8671679697705,795039.056160857,1092758.98976211,943051.599997299,196210952.144373,233605266.449551,214801671.006825,39.1974895004243,76.9307995557209,56.3479654510714,136.049694012521,264.799738060958,195.333294251426,704.560265544996,1382.80245123813,1012.83367907267,216043.221782842,296945.377652747,256264.021738397,181476.306297587,249434.117228307,215261.778260253,23302.2058582755,32028.2314882476,27640.3811206817,2550486.3237806,5959699.70084493,3812057.26395471,141893.697084996,331561.795170001,212079.905561092,1.32002356158117e-09,3.56089855172817e-09,2.19882467577104e-09
2025,"Guangxi","a6",6.63596470889549,12.9148119992394,9.52745483457245,822590.921150575,1130628.25910041,975732.799946055,199184837.16782,237692788.400465,218329204.664245,40.1333031412483,78.7520744830592,57.6876785862694,119.278992533336,232.138932559681,171.252449934113,721.381166977278,1415.53918929943,1036.91452338998,221126.591707144,303932.327715164,262293.763426359,190168.868868144,261381.801835041,225572.636546669,23850.4930549408,32781.8369350299,28290.7430294036,2529264.63811018,5922582.23959066,3784676.55511121,140713.05031576,329496.803189972,210556.607839247,1.32046838988645e-09,3.56140226623477e-09,2.19935380211454e-09
2025,"Guangxi","a7",0.672213577181095,9.06005183504272,4.17214975634062,792663.315484726,1092935.52802913,945166.965294515,268176705.385176,305891591.846342,287331517.576261,3.49786314124778,47.0106560149999,21.6274471983018,12.0827885274779,162.851055210565,74.9928369823027,62.8727863709463,844.999021812716,388.74530321466,215397.640077371,296993.350007916,256838.849264814,180934.017664992,249474.41400665,215744.633382444,23232.5740611052,32033.4057385039,27702.3814428536,5704593.98183272,87450989.2165828,13285503.1359791,317369.249505018,4865246.30929504,739125.373863617,1.17775806803571e-10,2.18250562067967e-09,8.42062922342516e-10
2025,"Guangxi","a8",0.5893175557873,7.94360470311497,3.65800822783959,820132.849819299,1130810.91525367,977921.472659581,271141703.826812,309979774.147844,290866963.867818,3.58075916264157,48.12926927161,22.1415887268028,10.5927634368353,142.783334094664,65.7513346191353,64.362811461589,865.105678212507,397.986805577828,220465.819843897,303981.428831632,262882.116306339,189600.605065752,261424.028795204,226078.620023452,23779.2228625429,32787.132932351,28354.2021826854,5633613.55637182,86568171.7390811,13136679.9129331,313420.326158358,4816131.66219186,730845.74611843,1.17795326392286e-10,2.18307170271058e-09,8.42263027926976e-10
2025,"Guizhou","a1",5.85770900579467,11.0670472617099,8.37888357762222,715690.331637204,992293.199049516,853928.851512475,180235960.663433,221269765.813922,200743530.024232,30.4098579125466,58.1037887793082,43.8950980037819,105.290136312514,198.926050032488,150.607309643037,546.605862750916,1044.3939490328,788.998027675559,182574.064193164,253136.020165693,217838.992732774,175271.101625438,243010.579359065,209125.433023463,36609.7513520133,50758.8347636247,43681.0748227759,3101965.71428433,7276251.22255604,4573256.22116019,172574.688727704,404806.792046344,254428.430721983,1.20132480129227e-09,3.1824776994521e-09,2.01502483339283e-09
2025,"Guizhou","a2",5.13718297462917,9.69153879057117,7.33766243299769,738136.201882128,1023414.03917577,880710.23356021,183269725.54579,225476032.305454,204363279.02353,31.1323291849634,59.4798832271767,44.9363191484064,92.3389494298808,174.201797891942,131.89174761349,559.592014620085,1069.12873388668,807.713589705106,186869.924527121,259092.16181665,222964.616091192,182198.176413943,252614.857771234,217390.500688913,37471.1572661783,51953.1602874747,44708.8648186059,3081205.20085442,7242504.43858074,4547841.98831686,171419.698804219,402929.324248012,253014.5358804,1.20159286049705e-09,3.18295645367717e-09,2.01540136440427e-09
2025,"Guizhou","a3",0.491974782977828,7.04029943025917,3.18206099431759,723219.297669103,985778.663779714,852997.678394653,236900798.259439,275851261.680916,256153313.019166,2.58577654279515,36.8823755411895,16.6707520221878,8.84306337354968,126.546758461304,57.1963604738643,46.4783696826311,662.946954930607,299.650554698415,184494.718793139,251474.148923396,217601.448570064,177114.930041413,241415.18296646,208897.390627262,36994.8810124002,50425.5963421194,43633.4424672693,6423143.70436561,106680239.810177,15365432.385908,357345.028131605,5935045.99159814,854840.109596904,1.02824745758771e-10,1.99910196792913e-09,7.6611401862153e-10
2025,"Guizhou","a4",0.430021811724403,6.15937738999029,2.78666139943934,745901.295450142,1016695.1915003,879749.856483561,239966477.940333,280029913.480098,259769114.836031,2.64702678578488,37.7575149810254,17.0661516170661,7.72948180406824,110.712513091851,50.0892001145053,47.5793199734672,678.677260212353,306.757715057774,188835.771000036,257391.187721594,222721.482654066,184114.876725035,250956.408028554,217153.445587714,37865.3488009272,51612.080961934,44660.1117017933,6355462.69559649,105790358.822178,15221305.9314593,353579.664456783,5885538.37331549,846821.781767109,1.02840614288941e-10,1.99948954486056e-09,7.66255298487459e-10
2025,"Guizhou","a5",5.85770900579467,11.0670472617099,8.37888357762222,358264.874720507,496617.587532499,427483.776652004,127212191.632571,147736701.420484,137480758.119823,30.4098579125466,58.1037887793082,43.8950980037819,105.290136312514,198.926050032488,150.607309643037,546.605862750916,1044.3939490328,788.998027675559,91394.1006940068,126688.160084821,109051.983839797,87738.3366662466,121620.633681428,104689.904486205,18326.3450711622,25403.5098602083,21867.1037995561,2189395.80886459,4858184.53494091,3132029.87057867,121804.795738601,270280.125933824,174247.277302898,2.40037094959674e-09,6.35749882520791e-09,4.02515355138024e-09
2025,"Guizhou","a6",5.13718297462917,9.69153879057117,7.33766243299769,369500.972982299,512192.778978221,440890.755841721,128730853.192555,149841831.153858,139292834.114224,31.1323291849634,59.4798832271767,44.9363191484064,92.3389494298808,174.201797891942,131.89174761349,559.592014620085,1069.12873388668,807.713589705106,93544.5501221011,129669.05796917,111617.912871322,91205.9363690486,126427.331519941,108827.465049539,18757.5531904837,26001.2395039779,22381.6238889574,2164275.48623258,4813062.01870144,3099782.90954798,120407.25229091,267769.780910093,172453.250619541,2.40090655955605e-09,6.35845521193262e-09,4.02590569850658e-09
2025,"Guizhou","a7",0.491974782977828,7.04029943025917,3.18206099431759,361710.817710556,493089.659640849,426696.438839409,183271316.158819,202761258.006127,192911878.962566,2.58577654279515,36.8823755411895,16.6707520221878,8.84306337354968,126.546758461304,57.1963604738643,46.4783696826311,662.946954930607,299.650554698415,92273.1677833052,125788.178479808,108851.132356992,88582.241071973,120756.651340616,104497.087062712,18502.6156039084,25223.0455487712,21826.8290602241,4969075.70267934,78414068.1340346,11571876.2240487,276449.442592285,4362486.45102323,643789.493921424,2.05565942208967e-10,3.99708565634207e-09,1.53151847493086e-09
2025,"Guizhou","a8",0.430021811724403,6.15937738999029,2.78666139943934,373054.989514504,508554.206289249,440078.725111533,184804584.847568,204851433.082057,194720617.483061,2.64702678578488,37.7575149810254,17.0661516170661,7.72948180406824,110.712513091851,50.0892001145053,47.5793199734672,678.677260212353,306.757715057774,94444.3011429124,128747.900326392,111412.335471274,92083.1936143396,125529.202818232,108627.027084492,18937.9712651768,25816.5289734482,22340.4015086999,4894511.32947809,77389255.8179445,11409755.5120946,272301.12998002,4305472.06635768,634770.073986203,2.05597666375477e-10,3.99786059339791e-09,1.53180090381161e-09
2025,"Hunan","a1",15.6204341061202,30.0163651716991,22.3229057746391,1488101.67809545,2029156.09870937,1764590.82469121,353203920.132689,435242460.46749,395127181.714016,47.0578100481278,90.5105950122724,67.323136077456,280.771481592387,539.532977382109,401.245911938962,845.846597984701,1626.89421361518,1210.10828082602,375783.252044306,512413.15623974,445603.743608891,368267.58700342,502164.893114946,436691.668736713,86878.0816066272,118465.822417378,103020.020692427,3902348.89169381,9249101.47799804,5869114.31546234,217103.187888179,514564.29747958,326522.169936977,9.18356788366907e-10,2.40858512240457e-09,1.5108296786785e-09
2025,"Hunan","a2",14.3809963313822,27.6344280728102,20.5512442989165,1527262.24857165,2082554.94341225,1811027.42534098,359141725.865613,443339175.156593,402168231.172764,48.296173470447,92.8924527757533,69.0947975531785,258.493049508454,496.718545736264,369.400957180382,868.105718984298,1669.70721923664,1241.9532355846,385672.284992841,525897.712982891,457330.157914388,377958.839292984,515379.758723234,448183.554756101,89164.3469120648,121583.344059941,105731.073868543,3866209.95714903,9179592.15605099,5820528.39597999,215092.635240451,510697.217471749,323819.142017421,9.18356788366908e-10,2.40858512240457e-09,1.5108296786785e-09
2025,"Hunan","a3",1.46670867563276,17.4525641885656,8.57997851988014,1495754.50765492,2031727.50205781,1763937.36955172,450039773.587077,531307831.742472,490703576.884088,4.42275471714106,52.2013229977977,25.8738144443917,26.3635418275902,313.703337021208,154.221916285523,79.497367756564,938.299326356866,465.072171915634,377715.784761344,513062.50051965,445438.729684777,370161.469066117,502801.250509257,436529.955091081,87324.8677105447,118615.945620139,102981.870793283,8621233.09798229,120130521.75001,18965258.4058958,479633.482563018,6683338.66562019,1055112.747045,8.62030398374764e-11,1.38202651580422e-09,5.80861355785156e-10
2025,"Hunan","a4",1.35032039360273,16.0594944661897,7.89908866608035,1535116.46838268,2085194.01526986,1810356.7740136,456008115.550086,539414806.814833,497742018.93386,4.53914299917109,53.5750420240555,26.5547042981915,24.2715058339964,288.663427934447,141.983174919322,81.5894037501578,962.991413892573,477.310913281835,387655.673834011,526564.145270167,457160.801518587,379902.560357331,516032.862364763,448017.585488215,89622.8905450327,121737.4178733,105691.920024685,8511577.37487794,118836266.430324,18744024.1602599,473532.898602724,6611334.09513107,1042804.6061456,8.62030398374763e-11,1.38202651580422e-09,5.80861355785156e-10
2025,"Hunan","a5",15.6204341061202,30.0163651716991,22.3229057746391,744792.944219237,1015252.44061575,883098.220805838,240498134.500032,281507137.400109,261468969.557421,47.0578100481278,90.5105950122724,67.323136077456,280.771481592387,539.532977382109,401.245911938962,845.846597984701,1626.89421361518,1210.10828082602,188079.026317989,256376.878943372,223004.601213595,184317.445791629,251249.341364504,218544.509189324,43482.3662525085,59272.283396676,51556.8797637736,2657126.8752285,5982155.50430843,3883790.69650882,147826.535055166,332811.100819962,216070.721686941,1.83549352196155e-09,4.81237045853503e-09,3.01891242203444e-09
2025,"Hunan","a6",14.3809963313822,27.6344280728102,20.5512442989165,764392.758540796,1041969.61010564,906337.647669149,243469998.505781,285558185.692702,264992697.643627,48.296173470447,92.8924527757533,69.0947975531785,258.493049508454,496.718545736264,369.400957180382,868.105718984298,1669.70721923664,1241.9532355846,193028.474378989,263123.638915566,228873.143350795,189167.904891409,257861.166137255,224295.680483779,44626.6390486272,60832.0803281675,52913.6397575571,2620987.94068372,5912646.18236138,3835204.77702647,145815.982407437,328944.020812132,213367.693767385,1.83549352196155e-09,4.81237045853503e-09,3.01891242203444e-09
2025,"Hunan","a7",1.46670867563276,17.4525641885656,8.57997851988014,748337.613570191,1016183.63039503,882278.928542971,336711079.326143,377323807.764564,357020219.316945,4.42275471714106,52.2013229977977,25.8738144443917,26.3635418275902,313.703337021208,154.221916285523,79.497367756564,938.299326356866,465.072171915634,188974.144840957,256612.027877533,222797.709228023,185194.661944138,251479.787319982,218341.755043463,43689.3104940706,59326.6479490626,51509.0479918451,6450240.33855134,85314206.1670723,13798515.1004409,358852.521650517,4746368.57059218,767666.269616559,1.72351808826818e-10,2.76235265103228e-09,1.16131420444324e-09
2025,"Hunan","a8",1.35032039360273,16.0594944661897,7.89908866608035,768030.708664143,1042925.30487911,905496.795083575,339697087.229653,381378571.679611,360540678.272845,4.53914299917109,53.5750420240555,26.5547042981915,24.2715058339964,288.663427934447,141.983174919322,81.5894037501578,962.991413892573,477.310913281835,193947.148652561,263364.975979573,228660.806839287,190068.20567951,258097.676459982,224087.590702501,44839.029191283,60887.8755266695,52864.5492547884,6340584.615447,84019950.847386,13577280.8548051,352751.937690223,4674364.00010306,755358.12871716,1.72351808826818e-10,2.76235265103228e-09,1.16131420444324e-09
2025,"Shaanxi","a1",5.91130985748502,11.7959914608065,8.51053518654196,510403.493139619,691649.715572202,600649.903375238,163975390.285647,195242040.588802,179543731.032731,30.9420956158473,61.4063701030861,44.4513955262911,106.253591645539,212.028550346378,152.973698249097,556.172637111977,1103.75661751287,798.997268320215,133613.479879481,181060.134966545,157238.194600848,121588.266690328,164764.722819556,143086.757086771,37222.8449057052,50440.8187597899,43804.3596810717,2670331.92175947,6309916.52966153,4039102.23530639,148561.184308129,351045.750115703,224711.320240428,1.70894027122892e-09,4.59582148137106e-09,2.82701004289269e-09
2025,"Shaanxi","a2",5.17783155656587,10.3364762123077,7.45326176941639,527883.280154441,715336.641464295,621220.358951255,166423805.097329,198559896.816011,182425059.510741,31.675421281098,62.8651982093599,45.5086689434167,93.0695925411708,185.794307690654,133.969602603747,569.353892647089,1129.97850904319,818.001363965565,136757.326464881,185320.373436346,160937.91682675,127184.313612339,172347.947295802,149672.262648877,38098.6765505454,51627.6615541379,44835.050497097,2647312.18285653,6268579.51008532,4008578.22797586,147280.504686987,348746.007325689,223013.148323333,1.70922498664065e-09,4.59684316989799e-09,2.82771579505449e-09
2025,"Shaanxi","a3",0.491232541549126,6.95081054186706,3.14895140328762,508733.667018291,697799.015254097,599097.015647884,220631878.837702,253247400.686341,236220392.539689,2.55131724270737,36.3886107585339,16.4411063182018,8.82972186048928,124.938229043414,56.6012279144713,45.8589766059372,654.071716979951,295.52275875424,133176.352622589,182669.899281177,156831.679488975,121190.480886556,166229.608345871,142716.828334967,37101.0673717167,50889.2765611461,43691.1102621156,6063212.47881,99261431.0941608,14367670.1535694,337320.622662645,5522308.15926132,799330.628664482,1.39668180293909e-10,2.73236276876092e-09,1.04832814210585e-09
2025,"Shaanxi","a4",0.430045311259607,6.08222831399653,2.75797546259089,526156.267502564,721696.536195353,619614.289482207,223072283.463201,256594755.215629,239094271.787113,2.61250447299688,37.2523434599434,16.8320822588985,7.72990419945566,109.325787202987,49.573581090406,46.9587942669708,669.596990389576,302.550405578305,136309.913860768,186968.014558381,160521.836653421,126768.219890514,173880.253539295,149285.308087682,37974.0336628159,52086.6713037613,44719.1363859301,5988140.952879,98217919.9568149,14204675.815478,333144.095127154,5464253.48480697,790262.605432967,1.39730021692086e-10,2.7329151933875e-09,1.04858520247561e-09
2025,"Shaanxi","a5",5.91130985748502,11.7959914608065,8.51053518654196,255772.870380347,346387.67713998,300837.688096677,120049251.95606,135681144.512029,127823349.962632,30.9420956158473,61.4063701030861,44.4513955262911,106.253591645539,212.028550346378,152.973698249097,556.172637111977,1103.75661751287,798.997268320215,66956.2487906667,90677.4023926649,78753.3214912767,60930.1863995067,82516.436177325,71665.5225570618,18653.0735255967,25261.4548229629,21939.5728209688,1954996.7170267,4385001.7851583,2875575.63602317,108764.242090408,243955.087788168,159979.708355404,3.41232708474127e-09,9.17111863525512e-09,5.64438358720081e-09
2025,"Shaanxi","a6",5.17783155656587,10.3364762123077,7.45326176941639,264532.323163314,358250.414958879,311140.475567065,121276199.053176,137342772.48028,129266473.807489,31.675421281098,62.8651982093599,45.5086689434167,93.0695925411708,185.794307690654,133.969602603747,569.353892647089,1129.97850904319,818.001363965565,68531.6899386823,92810.9883313158,80606.3408204833,63734.4716429746,86314.2191481237,74963.8969630494,19091.9693732578,25855.8419952679,22455.7980638151,1929146.84925179,4335941.46267086,2840480.2163784,107326.111145129,241225.666942811,158027.210591462,3.41289559033930e-09,9.17315744958391e-09,5.64579268580968e-09
